Scenario,Modality,Model,fs_factor,duty,motion,network,Error_orig,Coverage_orig,Energy_mWh_day_orig,Latency_p95_s_orig,f_samp,a_L,MotionPen,SNR_dB,NoisePen,p_fit,FitGain,g_m,chi_m,phi_m,eta_n,lambda_n,gamma_cloud,duty_term,eps_base,Error,Coverage,E_base,Energy_mWh_day,tau_base,Latency_p95_s,BatteryDays,EDP,EEprod,NormError_%,StressUplift_%,CloudBoost_pct,L1_Device_pen,L2_Edge_pen,L3_Conn_pen,L5_Analytics_pen,PrimaryLayerConcern
noisefitstress,PPG,base,0.5,1.0,low,edge,3.044994358012086,1.0,113.62636688558884,3.4527601542172075,0.5,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,0.6,0.02,0.0,1.0,2.2607929671863802,3.0449943580120857,1.0,143.7519526936983,113.62636688558882,3.3227601542172076,3.4527601542172075,2.6402322649466745,392.3245920510267,345.99164608802926,262.811163220456,16.65965980402322,0.0,0.27708566410006297,0.5711121732972061,0.13394448711957904,0.2460893533902142,L2_Edge
noisefitstress,PPG,base,0.5,1.0,high,edge,3.5522800591085995,0.9292,113.8213606181493,3.5447933835537944,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.0,2.2984168927171353,3.5522800591086,0.9225,144.0305151687847,113.82136061814928,3.4147933835537945,3.5447933835537944,2.6357091355325424,403.473206026306,404.3253496244606,306.59460893998016,16.65965980402322,0.0,0.3075187778372971,0.6360417576723968,0.14685617828160163,0.3122681069424122,L2_Edge
noisefitstress,PPG,base,1.0,1.0,low,edge,2.180426862603893,1.0,148.79200718098136,3.5722942569441583,1.0,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,0.6,0.02,0.0,1.0,2.2894482057340877,2.180426862603893,1.0,150.88000797886818,148.79200718098136,3.4422942569441584,3.5722942569441583,2.016237334812606,531.5288327318136,324.4300893981631,188.190995681242,15.450806086050672,0.0,0.31414250878077143,0.45777168708037247,0.15071438022085604,0.13330084174049564,L2_Edge
noisefitstress,PPG,base,1.0,1.0,high,edge,2.5173203889929785,0.9292,149.52475967282692,3.536877636862151,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.0,2.303430421300765,2.517320388992979,0.9225,151.69417741425212,149.52475967282692,3.406877636862151,3.536877636862151,2.0063566773584918,528.8507786440091,376.40172618368234,217.26802149535865,15.450806086050672,0.0,0.34510963198357425,0.5026800179020334,0.14574564812487412,0.17725081629732317,L2_Edge
noisefitstress,PPG,base,2.0,1.0,low,edge,1.490597954122198,1.0,220.48560827186728,3.529500424254641,2.0,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,0.6,0.02,0.0,1.0,2.2134250349034614,1.490597954122198,1.0,159.60431405528254,220.48560827186728,3.399500424254641,3.529500424254641,1.3606330243109945,778.2040479375981,328.65539660343376,128.65238360331045,24.947381677126955,0.0,0.3848783199368222,0.484475772766604,0.14471067095943757,0.04330812712442517,L2_Edge
noisefitstress,PPG,base,2.0,1.0,high,edge,1.862463115008509,0.9292,222.7627512836877,3.5662302705704976,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.0,2.41012342178467,1.8624631150085087,0.9225,161.35596252591364,222.7627512836877,3.4362302705704977,3.5662302705704976,1.34672425381365,794.423266783454,414.88740766368267,160.7477847775498,24.947381677126955,0.0,0.41729039296543136,0.53794633997371,0.1498636405496328,0.09182038123241447,L2_Edge
noisefitstress,PPG,large,0.5,1.0,low,edge,2.5083636263404,1.0,143.0196514489876,3.6819108264344913,0.5,0.0,1.0,20.0,1.0,0.5,1.0,1.1,1.4,0.2,0.6,0.02,0.0,1.0,1.951049022853674,2.5083636263404,1.0,154.78529934403284,143.0196514489876,3.4519108264344913,3.6819108264344913,2.0976138381025513,526.5856030629147,358.74529154652254,216.49497007566717,26.657970661743178,0.0,0.3082240592929101,0.6216759211307714,0.16609290493091874,0.1760823477461117,L2_Edge
noisefitstress,PPG,large,0.5,1.0,high,edge,3.177042465940061,0.9292,142.94044488860064,3.526621214383084,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.0,2.1535155546511837,3.1770424659400613,0.9225,154.69100581976267,142.94044488860064,3.296621214383084,3.526621214383084,2.0987761737680497,504.0968053374951,454.1278635114492,274.2081356825882,26.657970661743178,0.0,0.33836182508474255,0.7097613593655336,0.1443067356751912,0.26331589687983037,L2_Edge
noisefitstress,PPG,large,1.0,1.0,low,edge,1.857080654541569,1.0,179.08382155541935,3.570497492045476,1.0,0.0,1.0,20.0,1.0,0.5,1.0,1.1,1.4,0.2,0.6,0.02,0.0,1.0,2.042788719995726,1.857080654541569,1.0,159.6959822648263,179.08382155541935,3.340497492045476,3.570497492045476,1.675193199443546,639.4183357295443,332.5731005519437,160.2832286799063,14.686141382115348,0.0,0.34452959667531924,0.4141592985447844,0.150462305251524,0.09111820389136956,L2_Edge
noisefitstress,PPG,large,1.0,1.0,high,edge,2.129814145047457,0.9292,176.3007763282126,3.57816825193904,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.0,2.0416519037491963,2.129814145047457,0.9225,157.019977238666,176.3007763282126,3.34816825193904,3.57816825193904,1.701637430350852,630.8338406498162,375.48788720667505,183.8226502556566,14.686141382115348,0.0,0.3719953006496246,0.45062864923591656,0.15153846528021872,0.12669808011221723,L2_Edge
noisefitstress,PPG,large,2.0,1.0,low,edge,1.2710925233030883,1.0,254.23627350470144,3.5907162076677994,2.0,0.0,1.0,20.0,1.0,0.5,1.0,1.1,1.4,0.2,0.6,0.02,0.0,1.0,1.977355914034894,1.2710925233030883,1.0,167.52518993382046,254.23627350470144,3.3607162076677994,3.5907162076677994,1.1800047092589732,912.890307850395,323.15782640426505,109.70703565710298,25.039821510571358,0.0,0.41717875602597515,0.4600577685336538,0.15329886562966147,0.014672201100594374,L2_Edge
noisefitstress,PPG,large,2.0,1.0,high,edge,1.589371822372399,0.9292,249.54140042794404,3.6974673445652178,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.0,2.1546686758500724,1.5893718223723994,0.9225,164.26486140829448,249.54140042794404,3.4674673445652178,3.6974673445652178,1.2022053233873153,922.671179199396,396.6140703555221,137.17748157018045,25.039821510571358,0.0,0.4429277906096376,0.5057759583498959,0.16827538792220606,0.056193827372230276,L2_Edge
noisefitstress,ECG,tiny,0.5,1.0,low,edge,2.484580124670171,1.0,131.73452662444737,3.1395757943086684,0.5,0.0,1.0,20.0,1.0,0.5,1.0,0.95,0.6,0.02,0.6,0.02,0.0,1.0,1.6690202818278157,2.484580124670171,1.0,212.02594040079885,131.73452662444737,3.0895757943086686,3.1395757943086684,2.2773073064986886,413.59053106482577,327.3049865839354,294.75641937373643,9.3517546837941,0.0,0.2964924930038197,0.42575861248539937,0.09000666421513766,0.2943746630406388,L2_Edge
noisefitstress,ECG,tiny,0.5,1.0,high,edge,2.71693196285163,0.9595,133.10156416971702,2.998159095655146,0.5,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.0,1.5905036725116528,2.7169319628516306,0.9225,214.46707887449466,133.10156416971702,2.948159095655146,2.998159095655146,2.253917915025189,399.05966526136416,361.6278939982515,322.3213166283036,9.3517546837941,0.0,0.3281456075898185,0.4565258275829661,0.07016677865066119,0.33603905267747813,L2_Edge
noisefitstress,ECG,tiny,1.0,1.0,low,edge,1.754307424668083,1.0,185.72909217801765,3.161173940760368,1.0,0.0,1.0,20.0,1.0,0.5,1.0,0.95,0.6,0.02,0.6,0.02,0.0,1.0,1.6665920534346788,1.754307424668083,1.0,227.27512128686533,185.72909217801765,3.1111739407603682,3.161173940760368,1.6152558357010434,587.1219662342297,325.82592538475916,208.1210301255909,9.74166542601489,0.0,0.35107960605920985,0.3476934855253773,0.09303675018155087,0.16342512310081883,L1_Device
noisefitstress,ECG,tiny,1.0,1.0,high,edge,1.9252061845229855,0.9595,184.42970483483495,3.108421184439192,1.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.0,1.5938526146377658,1.9252061845229858,0.9225,225.56540109846705,184.42970483483495,3.058421184439192,3.108421184439192,1.6266360143484664,573.2852015484682,355.06520835777303,228.3954845616016,9.74166542601489,0.0,0.3800208316918593,0.37086302048643743,0.08563586571325277,0.1940699958712528,L1_Device
noisefitstress,ECG,tiny,2.0,1.0,low,edge,1.1996013519176227,1.0,297.7876216525148,3.059615511133348,2.0,0.0,1.0,20.0,1.0,0.5,1.0,0.95,0.6,0.02,0.6,0.02,0.0,1.0,1.6116678762568521,1.1996013519176227,1.0,245.506570390099,297.7876216525148,3.0096155111333482,3.059615511133348,1.0074293831798917,911.1156262315432,357.2264335186903,142.31386448608544,11.336097064401663,0.0,0.45838639136632064,0.30696881417415367,0.07878873250688694,0.06395747898884613,L1_Device
noisefitstress,ECG,tiny,2.0,1.0,high,edge,1.3355893255568787,0.9595,296.71801919360735,3.127840284611597,2.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.0,1.5637194867669797,1.335589325556879,0.9225,244.58449930483394,296.71801919360735,3.077840284611597,3.127840284611597,1.0110609420193357,928.086573603922,396.2934191353631,158.44670230032912,11.336097064401663,0.0,0.48759842077435445,0.3275404131110558,0.08836024500405744,0.08834229110815178,L1_Device
noisefitstress,ECG,base,0.5,1.0,low,edge,2.155816798961403,1.0,153.32107003661918,3.219448978248507,0.5,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,0.6,0.02,0.0,1.0,1.6006123114185584,2.155816798961403,1.0,200.4586714808845,153.32107003661918,3.089448978248507,3.219448978248507,1.956678230385087,493.6093622733614,330.5321384196814,255.75381295943043,12.183874578724762,0.0,0.3187527072988178,0.4201518316406291,0.10121237644095693,0.23542215632564686,L2_Edge
noisefitstress,ECG,base,0.5,1.0,high,edge,2.4184788138939397,0.9595,157.276249901377,3.3015348406346274,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.0,1.564818220421284,2.4184788138939393,0.9225,206.10892843053858,157.276249901377,3.1715348406346275,3.3015348406346274,1.9074717269016814,519.2530186537546,380.3692783151691,286.9145367607138,12.183874578724762,0.0,0.3529761711202659,0.45642397931343187,0.11272851372678111,0.2825216439759225,L2_Edge
noisefitstress,ECG,base,1.0,1.0,low,edge,1.56462660764924,1.0,205.26368506772627,3.212186368251027,1.0,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,0.6,0.02,0.0,1.0,1.642857938031702,1.56462660764924,1.0,213.62631674191806,205.26368506772627,3.082186368251027,3.212186368251027,1.461534707910051,659.3452110715222,321.1610232410985,185.61837951947246,9.599139038155258,0.0,0.3701587272110487,0.32417597170317636,0.10019347731078808,0.12941232798475377,L1_Device
noisefitstress,ECG,base,1.0,1.0,high,edge,1.7148172911454622,0.9595,208.0743517197729,3.420076659645082,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.0,1.5691138611788544,1.7148172911454624,0.9225,216.74927968863653,208.0743517197729,3.290076659645082,3.420076659645082,1.4417923089532403,711.6302337875768,356.80949617294914,203.4361458499173,9.599139038155258,0.0,0.40310465042089444,0.34588281542297744,0.12935919557811223,0.15634391245589885,L1_Device
noisefitstress,ECG,large,0.5,1.0,low,edge,1.783773139752534,1.0,195.23078699268743,3.5245973632422487,0.5,0.0,1.0,20.0,1.0,0.5,1.0,1.1,1.4,0.2,0.6,0.02,0.0,1.0,1.3874498915391797,1.783773139752534,1.0,216.94141308653266,195.23078699268743,3.2945973632422487,3.5245973632422487,1.536642886202353,688.1099170581352,348.24743389030425,211.6166745551431,17.100404894630294,0.0,0.360389755749677,0.4343986773526495,0.14402280191477942,0.16870879567175792,L2_Edge
noisefitstress,ECG,large,0.5,1.0,high,edge,2.088805569051877,0.9595,196.3024755561911,3.417713351050064,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.0,1.4158687936405128,2.088805569051877,0.9225,218.2172328049894,196.3024755561911,3.187713351050064,3.417713351050064,1.5282537785119563,670.9055915525731,410.03770416044193,247.80398272862467,17.100404894630294,0.0,0.39165544547828524,0.47705080159190383,0.12902763804265047,0.2234059742508838,L2_Edge
noisefitstress,ECG,large,1.0,1.0,low,edge,1.2520033963318318,1.0,252.30686304660065,3.352722519315555,1.0,0.0,1.0,20.0,1.0,0.5,1.0,1.1,1.4,0.2,0.6,0.02,0.0,1.0,1.377203735965015,1.2520033963318318,1.0,230.10275292942376,252.30686304660065,3.122722519315555,3.352722519315555,1.1890282982298048,845.9149015142036,315.88904945217433,148.53054424860514,18.552875616559938,0.0,0.41534241737586497,0.38608752652535494,0.11990982751086934,0.07335400114820805,L1_Device
noisefitstress,ECG,large,1.0,1.0,high,edge,1.4842860291683824,0.9595,251.5946640759001,3.411337876209245,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.0,1.4228449952812383,1.4842860291683826,0.9225,229.41794622682707,251.5946640759001,3.181337876209245,3.411337876209245,1.1923941276810908,858.2744070142595,373.4384449011709,176.0872313756484,18.552875616559938,0.0,0.4448836346411942,0.4199854679071051,0.12813319847175542,0.11500598116316615,L1_Device
noisefitstress,EEG,tiny,0.5,1.0,low,edge,1.997852348297534e-05,1.0,153.54564189078363,3.8858913959867065,0.5,0.0,1.0,20.0,1.0,0.5,1.0,0.95,0.6,0.02,0.6,0.02,0.0,1.0,1.3420601961261216e-05,1.997852348297534e-05,1.0,250.97436051925646,153.54564189078363,3.8358913959867067,3.8858913959867065,1.953816443799745,596.6616887146521,0.0030676152122235427,295.2661990857042,6.851289181622122,0.0,0.3189805884504895,0.07482198439722479,0.1947101134771874,0.2951451959525604,L1_Device
noisefitstress,EEG,tiny,0.5,1.0,high,edge,2.134730990101226e-05,0.9898,154.883027838684,3.906253609986656,0.5,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.0,1.24968071560276e-05,2.1347309901012262e-05,0.9225,253.36254971193569,154.883027838684,3.856253609986656,3.906253609986656,1.936945604604659,605.0123866205231,0.003306335993679497,315.4957402406499,6.851289181622122,0.0,0.35055567423437606,0.07482217058250874,0.1975668057875358,0.32572218222137317,L1_Device
noisefitstress,EEG,tiny,1.0,1.0,low,edge,1.4315373801704296e-05,1.0,218.8050086809397,3.818659132489171,1.0,0.0,1.0,20.0,1.0,0.5,1.0,0.95,0.6,0.02,0.6,0.02,0.0,1.0,1.3599605111619081e-05,1.4315373801704297e-05,1.0,270.796064053868,218.8050086809397,3.768659132489171,3.818659132489171,1.3710837873801072,835.5417446338427,0.0031322754889528052,211.56948933299273,7.467498488950097,0.0,0.3832585633562533,0.081550733238375,0.18527784397342886,0.16863747512727637,L1_Device
noisefitstress,EEG,tiny,1.0,1.0,high,edge,1.538437412403412e-05,0.9898,220.26630077718883,3.7564742159281495,1.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.0,1.2736518882642627e-05,1.5384374124034125e-05,0.9225,272.71881681209055,220.26630077718883,3.7064742159281496,3.7564742159281495,1.361987734580725,827.4246795073843,0.0033886591780733014,227.36843775201342,7.467498488950097,0.0,0.4148863565738875,0.08155088809772684,0.17655368593442733,0.19251761285111063,L1_Device
noisefitstress,EEG,base,0.5,1.0,low,edge,1.8373046229016588e-05,1.0,178.1867736605541,3.96819255354945,0.5,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,0.6,0.02,0.0,1.0,1.3641290858571134e-05,1.8373046229016588e-05,1.0,235.98110522936298,178.1867736605541,3.83819255354945,3.96819255354945,1.6836266454405877,707.0794283808121,0.003273833829864676,271.5385614102319,3.357578847332343,0.0,0.34364273443354554,0.03666840959395669,0.20625645534074147,0.259280830773081,L1_Device
noisefitstress,EEG,base,1.0,1.0,low,edge,1.2797198558626072e-05,1.0,250.501297429406,3.891017311123006,1.0,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,0.6,0.02,0.0,1.0,1.3437058486557376e-05,1.2797198558626072e-05,1.0,263.8903304771178,250.50129742940604,3.7610173111230063,3.891017311123006,1.1975985876262507,974.7048847565919,0.003205714842397556,189.13210380989784,6.938615931873704,0.0,0.4136229665370579,0.07577485621213056,0.19542924757298868,0.13472332829651637,L1_Device
noisefitstress,EEG,large,0.5,1.0,high,edge,1.5429599186612267e-05,0.9898,231.4630903023508,3.9741250000197503,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.0,1.0458746524992045e-05,1.5429599186612267e-05,0.9225,260.0751075027986,231.4630903023508,3.7441250000197503,3.9741250000197503,1.2961029752437947,919.8632537524013,0.0035713827098599136,228.03682710231953,0.7541854551637694,0.0,0.425648571907429,0.008237494173120422,0.20708874077951067,0.1935278845043327,L1_Device
noisefitstress,Resp,tiny,0.5,1.0,low,edge,0.1974153093089401,1.0,66.52303550128369,3.7118494432867983,0.5,0.0,1.0,20.0,1.0,0.5,1.0,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.13261401872627174,0.1974153093089401,1.0,95.57684910943514,66.52303550128369,3.6618494432867985,3.7118494432867983,4.509716036548136,246.92349229118778,13.132665629655522,289.9812928892187,10.058246493165868,0.0,0.21937935085572424,0.13381627436654137,0.17029310715571933,0.28715705114175266,L5_Analytics
noisefitstress,Resp,tiny,0.5,1.0,high,edge,0.217271827734479,0.9797,66.26673962486495,3.5483152946082166,0.5,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.12719186371612484,0.21727182773447912,0.9225,95.11917790154455,66.26673962486495,3.4983152946082168,3.5483152946082166,4.527157993562014,235.13528573472868,14.39789563629924,319.14832611208556,10.058246493165868,0.0,0.249227941112806,0.13622021885098373,0.1473502805549067,0.3312430720518003,L5_Analytics
noisefitstress,Resp,tiny,1.0,1.0,low,edge,0.1460728328439419,1.0,85.59585273026687,3.56846210791401,1.0,0.0,1.0,20.0,1.0,0.5,1.0,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.1387691912017448,0.1460728328439419,1.0,95.5208588556143,85.59585273026687,3.51846210791401,3.56846210791401,3.5048427047671598,305.4455570625453,12.50322868800294,214.56486364889417,6.874412766165783,0.0,0.24468075897156105,0.09318808395634448,0.1501767534840699,0.1731649885605151,L1_Device
noisefitstress,Resp,tiny,1.0,1.0,high,edge,0.1561144823128658,0.9797,86.5396263051667,3.601159305749184,1.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.12924510518276472,0.15611448231286584,0.9225,96.76266619100882,86.5396263051667,3.5511593057491844,3.601159305749184,3.4666200076032565,311.64298058490795,13.510088960179967,229.31493802727994,6.874412766165783,0.0,0.27606228477632877,0.09445337794840114,0.15476396750833638,0.1954597513669174,L1_Device
noisefitstress,Resp,tiny,2.0,1.0,low,edge,0.0999156438427056,1.0,119.64986193999192,3.5729880122465554,2.0,0.0,1.0,20.0,1.0,0.5,1.0,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.13423695568481436,0.09991564384270558,1.0,91.93953615516546,119.64986193999192,3.5229880122465556,3.5729880122465554,2.507315889344354,427.5075223785465,11.954892991425128,146.76504918888972,7.889271482345284,0.0,0.28363633936000887,0.09900621915103978,0.15081170978617867,0.07068545232719944,L1_Device
noisefitstress,Resp,tiny,2.0,1.0,high,edge,0.1077982602387898,0.9797,123.92077673074036,3.613278944584108,2.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.12621113163261427,0.10779826023878983,0.9225,95.62135925063825,123.92077673074036,3.563278944584108,3.613278944584108,2.4209015462504007,447.7603333576924,13.35844413901332,158.34374236059878,7.889271482345284,0.0,0.3184392601691264,0.1000823209294792,0.1564642776545716,0.08818666698206512,L1_Device
noisefitstress,Resp,base,0.5,1.0,low,edge,0.183313286625524,1.0,74.17904614256874,3.672977290466788,0.5,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,0.6,0.02,0.0,1.0,0.13610317145722636,0.183313286625524,1.0,87.39863734652675,74.17904614256874,3.542977290466788,3.672977290466788,4.044268774006796,272.457951910143,13.598004747140674,269.2669785616981,5.900981816506268,0.0,0.2300202464011381,0.08689346569194102,0.16483958525245831,0.2558473293883446,L5_Analytics
noisefitstress,Resp,base,0.5,1.0,high,edge,0.1941305703365362,0.9797,74.93541259353094,3.576860189037144,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.0,0.12560749007111602,0.19413057033653622,0.9225,88.47916084790134,74.93541259353094,3.446860189037144,3.576860189037144,4.003447630658653,268.0334940548735,14.54725438518582,285.1563740044798,5.900981816506268,0.0,0.26125053396887443,0.0882381994647106,0.15135495216944858,0.2798641779442443,L5_Analytics
noisefitstress,Resp,base,1.0,1.0,low,edge,0.12478084126053,1.0,92.48955789183884,3.579315532537572,1.0,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,0.6,0.02,0.0,1.0,0.13101988332355652,0.12478084126053002,1.0,88.32173099093204,92.48955789183884,3.449315532537572,3.579315532537572,3.243609406705485,331.0493111597917,11.540924841558144,183.28927884669497,13.431947104146502,0.0,0.2530296609123255,0.16227587209016775,0.15169942163121505,0.12589188830969034,L1_Device
noisefitstress,Resp,base,1.0,1.0,high,edge,0.1415413378547534,0.9797,92.08636913409975,3.658265758737533,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.0,0.1295149496710162,0.14154133785475342,0.9225,87.87374348233305,92.08636913409975,3.528265758737533,3.658265758737533,3.257811148609066,336.876411049742,13.03402788542715,207.9085978289546,13.431947104146502,0.0,0.28276910384310816,0.16436244290917984,0.16277564861155502,0.16310403131887738,L1_Device
noisefitstress,Resp,base,2.0,1.0,low,edge,0.0916981201232021,1.0,128.03583804589164,3.5270129849065395,2.0,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,0.6,0.02,0.0,1.0,0.13616476137846711,0.09169812012320208,1.0,88.48910618914742,128.03583804589164,3.3970129849065396,3.5270129849065395,2.343093969459329,451.58406332125054,11.740645657207018,134.69441413596002,9.175432819912977,0.0,0.2925936755963923,0.112098818163606,0.14436169864934414,0.05244066667228369,L1_Device
noisefitstress,Resp,base,2.0,1.0,high,edge,0.1001118195322296,0.9797,128.79678878320632,3.6241607156674847,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.0,0.12954986281755396,0.1001118195322296,0.9225,89.07445291015873,128.79678878320632,3.4941607156674848,3.6241607156674847,2.3292506190116806,466.7802622122189,12.894080874995044,147.0532096171804,9.175432819912977,0.0,0.32361754388377073,0.11320084601965369,0.15799092263418585,0.07112100731045747,L1_Device
noisefitstress,Resp,large,0.5,1.0,low,edge,0.1549094856901821,1.0,88.51305396187031,3.9642373659296486,0.5,0.0,1.0,20.0,1.0,0.5,1.0,1.1,1.4,0.2,0.6,0.02,0.0,1.0,0.12049130258181304,0.1549094856901821,1.0,89.89649281175038,88.51305396187031,3.7342373659296486,3.9642373659296486,3.389330574100789,350.8867558881936,13.711511666100664,227.5449310313881,7.051162023355073,0.0,0.24825252623569313,0.09627529510629144,0.20570156705307785,0.19278438274661358,L1_Device
noisefitstress,Resp,large,0.5,1.0,high,edge,0.1658324045157429,0.9797,88.16415400939006,3.9356518282631567,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.0,0.11240726758249038,0.16583240451574288,0.9225,89.48113572546436,88.16415400939006,3.7056518282631568,3.9356518282631567,3.4027434774460383,346.9834139143305,14.620473651473427,243.58949279434285,7.051162023355073,0.0,0.2780478154062823,0.09762646422929104,0.20169119344442973,0.2170357654624813,L1_Device
noisefitstress,Resp,large,1.0,1.0,low,edge,0.1101085167945073,1.0,107.50071938265285,3.8079525977825472,1.0,0.0,1.0,20.0,1.0,0.5,1.0,1.1,1.4,0.2,0.6,0.02,0.0,1.0,0.12111936847395803,0.1101085167945073,1.0,90.86607632947391,107.50071938265285,3.5779525977825473,3.8079525977825472,2.7906789993854715,409.35764363666556,11.836744765566447,161.7372541671444,4.176109809671424,0.0,0.2703046347448477,0.05958653789945429,0.18377578357042126,0.09331596591756924,L1_Device
noisefitstress,Resp,large,1.0,1.0,high,edge,0.1147067693656464,0.9797,107.95229869161768,3.8361238457636486,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.0,0.10995855886902925,0.11470676936564642,0.9225,91.30028720347856,107.95229869161768,3.6061238457636486,3.8361238457636486,2.779005205410179,414.11838721591454,12.382859428510763,168.49157950431174,4.176109809671424,0.0,0.3010284133500998,0.06017743204846592,0.18772803490619108,0.10352514028824783,L1_Device
noisefitstress,Resp,large,2.0,1.0,low,edge,0.0752223915187754,1.0,142.8731327451505,3.799346086036021,2.0,0.0,1.0,20.0,1.0,0.5,1.0,1.1,1.4,0.2,0.6,0.02,0.0,1.0,0.11701857890799017,0.0752223915187754,1.0,90.18967551746564,142.8731327451505,3.569346086036021,3.799346086036021,2.099764974952457,542.8244776949924,10.747258728869681,110.49338788967805,9.50160031245022,0.0,0.30807316426420217,0.1136737414691322,0.1825683433615478,0.01586077385336884,L1_Device
noisefitstress,Resp,large,2.0,1.0,high,edge,0.0823697225063559,0.9797,145.24007826328668,3.713239364797525,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.0,0.11166641966634996,0.0823697225063559,0.9225,91.83338768283798,145.24007826328668,3.483239364797525,3.713239364797525,2.065545568325634,539.3111759535094,11.963384943348336,120.99202797864055,9.50160031245022,0.0,0.34072599367604983,0.11464183017960584,0.1704881045215112,0.031729486414994665,L1_Device
noisefitstress,Therm,tiny,0.5,1.0,low,edge,0.0696478005220929,1.0,45.10096546569704,2.822896454921838,0.5,0.0,1.0,20.0,1.0,0.5,1.0,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.04678601044170487,0.0696478005220929,1.0,57.32315261731613,45.10096546569704,2.7728964549218382,2.822896454921838,6.651742305343207,127.31535552666841,3.1411830461086683,299.65713236342697,0.0,0.0,0.1830500622362044,0.008255865285394686,0.045578517370456546,0.301782099158216,L5_Analytics
noisefitstress,Therm,tiny,0.5,1.0,high,edge,0.0681270886149962,1.0,45.93891948229224,2.856049282280249,0.5,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.03988189108937047,0.0681270886149962,0.9225,58.819499075521854,45.93891948229224,2.806049282280249,2.856049282280249,6.530410453289806,131.2038180161309,3.129684838447299,293.11432461048196,0.0,0.0,0.2149835681321432,0.008083298854406602,0.05022965339040587,0.2918926339800911,L5_Analytics
