Scenario,Modality,Model,fs_factor,duty,motion,network,Error_orig,Coverage_orig,Energy_mWh_day_orig,Latency_p95_s_orig,f_samp,a_L,MotionPen,SNR_dB,NoisePen,p_fit,FitGain,g_m,chi_m,phi_m,eta_n,lambda_n,gamma_cloud,duty_term,eps_base,Error,Coverage,E_base,Energy_mWh_day,tau_base,Latency_p95_s,BatteryDays,EDP,EEprod,NormError_%,StressUplift_%,CloudBoost_pct,L1_Device_pen,L2_Edge_pen,L3_Conn_pen,L5_Analytics_pen,PrimaryLayerConcern
noisefitstress,uRadar,large,0.5,0.5,high,edge+cloud,0.220499953592467,0.48985,139.23084368923597,5.742138775757359,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.1764705882352942,0.1814907023070981,0.220499953592467,0.46125,261.6183288896082,139.23084368923597,5.05870359595939,5.742138775757359,2.1546949802990616,799.4828263293737,30.700394572116558,277.79710473732234,11.820323463007721,100.0,0.5143838354664961,0.15802907828327714,0.9551301059155535,0.5687406297823348,L3_Connectivity
noisefitstress,uRadar,large,1.0,0.5,low,edge+cloud,0.138684088359698,0.505,177.02386757810584,5.887454416128248,1.0,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,1.1,1.4,0.2,1.1,0.2,0.3,1.1764705882352942,0.1970662957694797,0.138684088359698,0.505,281.5860387606967,177.0238675781058,5.1970994439316645,5.887454416128248,1.6946867340791496,1042.2199509328213,24.550393692977504,174.7212985389729,10.92162194278281,100.0,0.5355058494242011,0.1381830290793955,0.9755169888164947,0.41294137132989084,L3_Connectivity
noisefitstress,uRadar,large,1.0,1.0,low,edge+cloud,0.1219110198493104,1.0,363.9500528294861,5.532245874295581,1.0,0.0,1.0,20.0,1.0,0.5,1.0,1.1,1.4,0.2,1.1,0.2,0.3,1.0,0.1915744597632021,0.12191101984931041,1.0,301.2446805403314,363.9500528294861,5.122245874295581,5.532245874295581,0.8242889310433834,2013.4611782155832,44.36952211465305,153.5897300563861,4.723830730122747,100.0,0.5203712876802091,0.07129127216956571,0.9256834338786095,0.38100096920304555,L3_Connectivity
noisefitstress,uRadar,large,1.0,1.0,high,edge+cloud,0.1276698900683582,0.9797,353.9685778947603,5.514474133217861,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.0,0.1748358282915581,0.1276698900683582,0.9225,292.6768908967899,353.9685778947603,5.1044741332178605,5.514474133217861,0.8475328566853584,1951.950566772567,45.19112942747713,160.84504892310224,4.723830730122747,100.0,0.5412736181883294,0.07204991068353228,0.9231901688496518,0.3919673961557993,L3_Connectivity
noisefitstress,uRadar,large,2.0,0.25,high,edge+cloud,0.1128774937108324,0.244925,127.35188698201678,5.922827887928632,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.2903225806451613,0.16942051954546264,0.11287749371083239,0.230625,292.27319356426017,127.3518869820168,5.099607337608029,5.922827887928632,2.3556776983003216,754.2833077974243,14.375161821875238,142.20883239199833,3.255047040383152,100.0,0.591869448924351,0.05018237151395411,0.9804796674762285,0.3637987227978832,L3_Connectivity
noisefitstress,uRadar,large,2.0,1.0,high,edge+cloud,0.0925341178629783,0.9797,511.5946922561717,5.643724316733537,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.0,0.17920859621594756,0.09253411786297833,0.9225,318.5908576716752,511.5946922561717,5.233724316733537,5.643724316733537,0.586401705375357,2887.2994049979666,47.33996355130672,116.57920835333776,7.896324811451572,100.0,0.6875794636673389,0.10303460387975591,0.9413231678133829,0.3250595019573075,L3_Connectivity
noisefitstress,uUS,tiny,0.5,0.25,high,edge,4.254929377807667,0.2424,46.58221738105463,3.771453761340884,0.5,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.2903225806451613,1.9304118369595873,4.254929377807667,0.230625,239.87298129324736,46.58221738105463,3.4583290803171014,3.771453761340884,6.440225838669767,175.68267895337718,198.20404521807225,425.2674650009341,11.27653832640445,0.0,0.4860570815823224,0.6284193436986856,0.17865522323254135,0.4916423331032191,L2_Edge
noisefitstress,uUS,tiny,0.5,0.25,high,edge+cloud,4.054914809326627,0.2424,49.37764304898081,5.435358955842929,0.5,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,1.1,0.2,0.3,1.2903225806451613,2.6280965140651635,4.054914809326627,0.230625,212.42419298674923,49.37764304898081,4.826147865900399,5.435358955842928,6.075624138284831,268.3852143646931,200.22213604895626,405.2766071162343,8.829731958178622,100.0,0.4914620307214904,0.5794786626577765,0.9120908002427124,0.7614261170081341,L3_Connectivity
noisefitstress,uUS,tiny,0.5,0.5,high,edge,3.95673287270414,0.4848,93.60080960627856,3.812693730240483,0.5,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.1764705882352942,1.968845195074952,3.956732872704141,0.46125,287.8600343081377,93.60080960627856,3.5811368859433172,3.812693730240483,3.2051004821637417,356.8712199312914,370.35340028088393,395.46361620877053,11.63704813657258,0.0,0.4644204829647398,0.6220843327107308,0.18444093504338793,0.4465937643642805,L2_Edge
noisefitstress,uUS,tiny,0.5,0.5,high,edge+cloud,3.727189303052615,0.4848,98.03756093849589,5.398800791862418,0.5,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,1.1,0.2,0.3,1.1764705882352942,2.649465385615601,3.727189303052615,0.46125,248.28484945546242,98.03756093849589,4.911715039868969,5.398800791862417,3.060051648859418,529.2852616270116,365.4045484273308,372.5214229770542,9.966742484774649,100.0,0.46961360988384976,0.5773613859107409,0.9069619166191614,0.7119165998132133,L3_Connectivity
noisefitstress,uUS,tiny,0.5,1.0,high,edge,3.371733949977193,0.9696,187.35091653060653,3.673148050576669,0.5,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.0,1.973827575918508,3.3717339499771932,0.9225,311.34092237608303,187.35091653060653,3.623148050576669,3.673148050576669,1.6012731912682723,688.1676538281496,631.6974458255894,336.99472358885356,15.241143920765987,0.0,0.3828924758368189,0.6309712149765723,0.1648635418365907,0.3582179325498843,L2_Edge
noisefitstress,uUS,tiny,0.5,1.0,high,edge+cloud,3.116408617608868,0.9696,197.89496304499235,5.027352601468742,0.5,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,1.1,0.2,0.3,1.0,2.606227180997764,3.1164086176088683,0.9225,269.9196540802808,197.89496304499235,4.7973526014687415,5.027352601468741,1.5159557140006317,994.8877572818027,616.7215682148027,311.47572028573774,6.894234651673692,100.0,0.3932089793562001,0.5090815126232849,0.8548500397283142,0.6196459151414522,L3_Connectivity
noisefitstress,uUS,tiny,1.0,0.5,high,edge+cloud,2.7628756271134622,0.4848,141.1793566013156,5.2797949224221865,1.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,1.1,0.2,0.3,1.1764705882352942,2.777494016674909,2.7628756271134622,0.46125,289.6708623758544,141.1793566013156,4.798376116592558,5.279794922422186,2.124956560378633,745.3980501344571,390.06100340533493,276.14115528770577,13.739595689023187,100.0,0.5163993778624334,0.5134523824954526,0.8902661313711975,0.5662376593395081,L3_Connectivity
noisefitstress,uUS,tiny,2.0,0.25,low,edge+cloud,1.866610891190536,0.2525,110.9502029349307,5.459509741187281,2.0,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,0.95,0.6,0.02,1.1,0.2,0.3,1.2903225806451613,2.953712408774784,1.8666108911905357,0.2525,304.903355439473,110.95020293493072,4.848613712732354,5.45950974118728,2.7039157393514808,605.7337137099598,207.1008571781418,186.5621756215235,11.051959234403919,100.0,0.5656094805605825,0.35858897208087237,0.9154790056108641,0.43083887741718707,L3_Connectivity
noisefitstress,uUS,tiny,2.0,0.25,high,edge,2.122214267391392,0.2424,109.41931914496342,3.979579498415297,2.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.2903225806451613,1.925647726941918,2.122214267391392,0.230625,332.4804108447015,109.41931914496342,3.651934417130509,3.979579498415297,2.7417461774053544,435.4428791998568,232.21124021769347,212.10896857408372,10.834955974870763,0.0,0.5724426494312211,0.38835629468307775,0.20785397306826886,0.16945289892857773,L1_Device
noisefitstress,uUS,tiny,2.0,0.25,high,edge+cloud,2.0729079659498573,0.2424,112.55312278272366,5.372785568146588,2.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,1.1,0.2,0.3,1.2903225806451613,2.687011912931117,2.0729079659498573,0.230625,309.89298920692187,112.55312278272366,4.7679400633921745,5.372785568146587,2.6654080542849985,604.7237937368485,233.31226480884024,207.1809512180313,11.051959234403919,100.0,0.5759068312795053,0.38533010378259197,0.9033121421132462,0.4620041922142563,L3_Connectivity
noisefitstress,uUS,tiny,2.0,0.5,low,edge+cloud,1.694753809676715,0.505,222.20651477245016,5.455985859857544,2.0,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,0.95,0.6,0.02,1.1,0.2,0.3,1.1764705882352942,2.941292760929464,1.694753809676715,0.505,325.6132525641247,222.20651477245013,4.9661770093881366,5.4559858598575435,1.350095429502659,1212.3556025667142,376.5853374455951,169.38557434136354,9.899312827485307,100.0,0.5795494551947931,0.3495768770190498,0.9149846269201549,0.40487641502293154,L3_Connectivity
noisefitstress,uUS,tiny,2.0,0.5,high,edge,1.9774022223680303,0.4848,220.60601071283455,3.875766552391901,2.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.1764705882352942,1.9678856215426583,1.9774022223680303,0.46125,357.94139778074924,220.60601071283455,3.641206240373239,3.875766552391901,1.3598904174488406,855.0173975774136,436.22681585130454,197.63543780060303,14.449656730022076,0.0,0.5950674270011547,0.4391139301805481,0.19328966072873713,0.14757613225689462,L1_Device
noisefitstress,uUS,tiny,2.0,0.5,high,edge+cloud,1.8625227909523376,0.4848,228.67554472753412,5.313266473328206,2.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,1.1,0.2,0.3,1.1764705882352942,2.6479415255387257,1.8625227909523379,0.46125,335.68178167709584,228.6755447275341,4.8302537841221,5.313266473328205,1.3119024177134844,1215.0141050708712,425.91341378847295,186.15358223004776,9.899312827485307,100.0,0.6028277041163334,0.3751089743673102,0.8949619823277241,0.4302212878028212,L3_Connectivity
noisefitstress,uUS,tiny,2.0,1.0,low,edge+cloud,1.453110540230794,1.0,447.3547246637029,5.187012986364042,2.0,0.0,1.0,20.0,1.0,0.5,1.0,0.95,0.6,0.02,1.1,0.2,0.3,1.0,2.7889402884865713,1.4531105402307942,1.0,338.01924098342636,447.35472466370294,4.957012986364042,5.187012986364041,0.6706087662883716,2320.434766341937,650.0558656308716,145.2340523048797,12.37493736519848,100.0,0.5979071378880272,0.3863910798150162,0.8772494013006268,0.36837134790231857,L3_Connectivity
noisefitstress,uUS,tiny,2.0,1.0,high,edge,1.6365493905373591,0.9696,440.5596710202356,3.598516502973831,2.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.0,1.9160861232346742,1.6365493905373596,0.9225,368.58592329330656,440.5596710202356,3.5485165029738313,3.598516502973831,0.6809520247399597,1585.3612467110397,720.9976611035063,163.56821673530166,10.854784738808032,0.0,0.6218265536721328,0.4000049418998922,0.1543931986731725,0.096083468990251,L1_Device
noisefitstress,uUS,tiny,2.0,1.0,high,edge+cloud,1.6329320594314518,0.9696,453.20282592640456,5.024141455722918,2.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,1.1,0.2,0.3,1.0,2.7312156011673814,1.6329320594314523,0.9225,342.5702925497311,453.2028259264045,4.794141455722918,5.024141455722917,0.6619552722045845,2276.955105587626,740.0494238801576,163.20667531054815,12.37493736519848,100.0,0.6335465003397606,0.4187735288534258,0.8543995359000209,0.3955369985045577,L3_Connectivity
noisefitstress,uUS,base,0.5,0.25,high,edge,3.678316193192231,0.2424,55.691459738150286,4.115471762105424,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.2903225806451613,1.8444732817363705,3.678316193192231,0.230625,243.9511985037159,55.691459738150286,3.6983458252143486,4.115471762105424,5.386822349612273,229.19662994278866,204.85079817735135,367.63670182388046,9.372930770017419,0.0,0.502618208064935,0.5436855141334558,0.2269188146773587,0.4045333353840516,L2_Edge
noisefitstress,uUS,base,0.5,0.25,high,edge+cloud,3.609333073848787,0.2424,58.57898896511928,5.574126257479689,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.2903225806451613,2.5855457730215776,3.609333073848787,0.230625,220.98903740663891,58.57898896511928,4.875233727888082,5.574126257479687,5.1212901639294985,326.52668052708424,211.43108230442814,360.7420453710491,7.934987506661062,100.0,0.5073340213696376,0.5211139315647861,0.9315589918408614,0.6941120502905503,L3_Connectivity
noisefitstress,uUS,base,0.5,0.5,high,edge+cloud,3.461768870399862,0.4848,115.67862021333266,5.440767820551867,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.1764705882352942,2.719822492400264,3.4617688703998617,0.46125,248.91786718383673,115.67862021333266,4.871683638620825,5.440767820551866,2.5933919288347735,629.3805143825409,400.4526464253232,345.99344459452095,20.764243764735735,100.0,0.48940278042634233,0.6701644849189131,0.9128496304083209,0.6718195148358918,L3_Connectivity
noisefitstress,uUS,base,0.5,1.0,high,edge+cloud,2.93684145265299,0.9696,235.44327846855236,5.241470141660222,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.0,2.7145888973080794,2.9368414526529905,0.9225,269.628216325518,235.44327846855236,4.931470141660222,5.241470141660222,1.2741922468603,1234.0689141475102,691.4595799549659,293.52851922607243,7.825694199990818,100.0,0.42946249316020285,0.5091593302245714,0.8848894023721425,0.5925186898543455,L3_Connectivity
noisefitstress,uUS,base,1.0,0.25,low,edge+cloud,2.3642334096205824,0.2525,78.78643206432132,5.417654765064865,1.0,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,1.05,1.0,0.1,1.1,0.2,0.3,1.2903225806451613,2.923852487961625,2.3642334096205824,0.2525,256.7275397632052,78.78643206432132,4.729678851223131,5.417654765064865,3.80776222681438,426.8376890957297,186.26951491127076,236.298057971036,12.361599912188414,100.0,0.5275539042221812,0.42603666408428464,0.9096070121017588,0.5060147491791886,L3_Connectivity
noisefitstress,uUS,base,1.0,0.25,high,edge+cloud,2.6564904847081685,0.2424,77.82463022785936,5.341086357715934,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.2903225806451613,2.6912158505213477,2.6564904847081694,0.230625,252.9741667428658,77.82463022785936,4.658452425782265,5.341086357715934,3.8548207568946107,415.6680708043067,206.74038967624017,265.5082784976865,12.361599912188414,100.0,0.534835881471544,0.4616687909133106,0.8988649395309735,0.5501660477732264,L3_Connectivity
noisefitstress,uUS,base,1.0,0.5,high,edge+cloud,2.39048540083707,0.4848,158.55853699259538,5.324760177816604,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.1764705882352942,2.656094889818967,2.39048540083707,0.46125,284.0166575465276,158.55853699259538,4.761200169349147,5.324760177816604,1.8920457118875276,844.2861836310327,379.0318678588838,238.92186597454625,8.770130246760655,100.0,0.5341239915415722,0.4158150959857378,0.8965744777680287,0.5099806394918178,L3_Connectivity
noisefitstress,uUS,base,1.0,1.0,low,edge+cloud,1.8275481114916248,1.0,314.56239072037647,5.121692511799152,1.0,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,1.1,0.2,0.3,1.0,2.7413221672374375,1.8275481114916245,1.0,294.2072104589039,314.56239072037647,4.811692511799151,5.121692511799151,0.9537058747327445,1611.091841046191,574.8779031073145,182.65796762571296,8.428685395891012,100.0,0.47415890628176394,0.375244751205775,0.8680853439246314,0.42493766031274954,L3_Connectivity
noisefitstress,uUS,base,1.0,1.0,high,edge,2.1208347212589587,0.9696,306.7922694339351,3.816529517330804,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.0,1.9406330782761716,2.1208347212589587,0.9225,326.4358549265945,306.7922694339351,3.686529517330804,3.816529517330804,0.9778603631490861,1170.8817519835181,650.6556972293231,211.97108706431018,15.764663212841711,0.0,0.497078068056514,0.4985793714405193,0.18497907217744813,0.16924449078927412,L2_Edge
noisefitstress,uUS,base,1.0,1.0,high,edge+cloud,1.981586392267801,0.9696,310.8316666528245,4.872751798604369,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.0,2.5903090095003938,1.9815863922678012,0.9225,290.5674796612922,310.8316666528245,4.562751798604369,4.8727517986043685,0.9651526282072069,1514.605562745744,615.9398009251582,198.05363306741276,8.428685395891012,100.0,0.5008743327861539,0.398115775110696,0.8331605061286063,0.44820823512235175,L3_Connectivity
noisefitstress,uUS,base,2.0,0.25,low,edge+cloud,1.7102712326966174,0.2525,120.7846206598212,5.447745263478844,2.0,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,1.05,1.0,0.1,1.1,0.2,0.3,1.2903225806451613,2.9911975512406657,1.710271232696617,0.2525,302.5533211503753,120.7846206598212,4.75767001253846,5.447745263478844,2.48375992209242,658.0038451006299,206.57446206666566,170.93649436025723,9.56391396834826,100.0,0.576329176787872,0.32468620565314515,0.9138285223674882,0.40722063330047487,L3_Connectivity
noisefitstress,uUS,base,2.0,0.25,high,edge+cloud,1.873840102017131,0.2424,120.39938528820753,5.422462396878543,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.2903225806451613,2.68465074071005,1.8738401020171307,0.230625,301.4719587037405,120.39938528820754,4.734151066863761,5.422462396878543,2.4917070737684517,652.8611393325971,225.60919641125463,187.2847136213827,9.56391396834826,100.0,0.5844441978099939,0.34565254999935885,0.9102814930218175,0.4319309948473933,L3_Connectivity
noisefitstress,uUS,base,2.0,0.5,low,edge+cloud,1.5140987315322647,0.505,243.38263855122025,5.323731541206588,2.0,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,1.05,1.0,0.1,1.1,0.2,0.3,1.1764705882352942,2.9043672076102727,1.5140987315322645,0.505,323.3440541069758,243.38263855122025,4.760220515434845,5.3237315412065875,1.2326269522994941,1295.7038294372137,368.5053443073782,151.329639612402,16.69480756097372,100.0,0.5998479627828506,0.402380261871773,0.8964301664326315,0.3775848386075633,L3_Connectivity
noisefitstress,uUS,base,2.0,0.5,high,edge+cloud,1.7668746010447198,0.4848,242.3387544259039,5.235346202067584,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.1764705882352942,2.7763755820111053,1.7668746010447203,0.46125,321.87895358021603,242.3387544259039,4.676044001969128,5.235346202067584,1.2379365434583278,1268.7272775974448,428.18219004394336,176.59383172840757,16.69480756097372,100.0,0.6159103980233138,0.4388702589492643,0.8840302516362073,0.4157717084681725,L3_Connectivity
noisefitstress,uUS,base,2.0,1.0,low,edge+cloud,1.3132690094636883,1.0,478.3525508722968,5.380511828370017,2.0,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,1.1,0.2,0.3,1.0,2.7858642663417434,1.3132690094636885,1.0,326.5631935945943,478.3525508722968,5.070511828370018,5.380511828370017,0.6271525038445742,2573.7815580993633,628.2055806584899,131.25730956471725,12.025860851579973,100.0,0.6266171405760994,0.3639004291711738,0.9043960884939333,0.34724547719792087,L3_Connectivity
noisefitstress,uUS,base,2.0,1.0,high,edge,1.48983998926379,0.9696,468.1473846383744,3.691307598152809,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.0,1.927929860140976,1.48983998926379,0.9225,350.1133727987496,468.14738463837443,3.5613075981528093,3.691307598152809,0.6408238299392365,1728.0759979709972,697.4646945035071,148.90505087952374,14.977524784719233,0.0,0.6473894708434368,0.42534951707411267,0.1674112137115791,0.07392006856533172,L1_Device
noisefitstress,uUS,base,2.0,1.0,high,edge+cloud,1.471200913148714,0.9696,479.0255275289191,4.926622597574415,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.0,2.7197284762752862,1.4712009131487143,0.9225,327.035457915031,479.0255275289191,4.616622597574414,4.926622597574414,0.6262714255492131,2359.9779887389773,704.7427935220903,147.04213097049768,12.025860851579973,100.0,0.6574592944642075,0.39200296035543025,0.8407182450449362,0.3711042619169312,L3_Connectivity
noisefitstress,uUS,large,0.5,0.25,low,edge+cloud,2.7362288068814222,0.2525,74.83807857893937,5.69810769043236,0.5,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,1.1,1.4,0.2,1.1,0.2,0.3,1.2903225806451613,2.506720467250479,2.7362288068814213,0.2525,256.32364177798706,74.83807857893937,4.8905652934254515,5.69810769043236,4.008654493762281,426.43543108783575,204.77410645934933,273.47788530500765,19.857205881269223,100.0,0.5223718146413563,0.5522266571263572,0.9489528177844823,0.5622121221774261,L3_Connectivity
noisefitstress,uUS,large,0.5,0.25,high,edge+cloud,3.279567394446461,0.2424,75.28627102866119,5.638190445728556,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.2903225806451613,2.4611904179715034,3.2795673944464614,0.230625,258.18143431569405,75.28627102866119,4.834828321607959,5.638190445728556,3.9847902665519346,424.4783340083281,246.9063997150565,327.7829520297643,19.857205881269223,100.0,0.5314979806899767,0.6190213578346332,0.9405468000398968,0.6442943239857399,L3_Connectivity
noisefitstress,uUS,large,0.5,0.5,low,edge+cloud,2.544646343975963,0.505,148.93071950346695,5.434212737237068,0.5,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,1.1,1.4,0.2,1.1,0.2,0.3,1.1764705882352942,2.556808208186029,2.544646343975962,0.505,281.72169845278125,148.93071950346695,4.765440702130541,5.434212737237068,2.0143594350460137,809.3212128916211,378.9760108902067,254.32979115252158,8.405904524648445,100.0,0.5072979357785902,0.4291662605496681,0.9119299928827,0.5332697449138983,L3_Connectivity
noisefitstress,uUS,large,0.5,0.5,high,edge,2.871881129784708,0.4848,143.28268586026866,4.105401500660768,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.1764705882352942,1.6546661361449597,2.871881129784708,0.46125,310.1968710958778,143.28268586026866,3.6799061911054927,4.105401500660768,2.0937630963490195,588.2329535494523,411.4908417469758,287.0359292489221,11.825537474932602,0.0,0.5185679753185872,0.5077037376796635,0.2255060194659823,0.2827051289307543,L1_Device
noisefitstress,uUS,large,0.5,0.5,high,edge+cloud,2.7585468861405382,0.4848,147.04567466115765,5.473693372332771,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.1764705882352942,2.270524794023398,2.7585468861405387,0.46125,277.81486976405733,147.04567466115765,4.803041306983591,5.473693372332771,2.040182417410782,804.8829348229795,405.6323879569711,275.70851057454036,8.405904524648445,100.0,0.5224303516101443,0.4568225725584609,0.917468881074615,0.5655837161110182,L3_Connectivity
noisefitstress,uUS,large,0.5,1.0,low,edge+cloud,2.171912351772443,1.0,298.73796692797407,5.366628751662627,0.5,0.0,1.0,20.0,1.0,0.5,1.0,1.1,1.4,0.2,1.1,0.2,0.3,1.0,2.413359067556041,2.171912351772443,1.0,296.10152013261563,298.73796692797407,4.956628751662627,5.366628751662627,1.004224548640415,1603.2157625289046,648.8326803142545,217.0761434631348,13.388055752946858,100.0,0.4592812143450254,0.4781230190340762,0.902448378953405,0.476960792321413,L3_Connectivity
noisefitstress,uUS,large,0.5,1.0,high,edge+cloud,2.4626891883328765,0.9696,298.47735495383813,5.2661128396130215,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.0,2.3847154030843067,2.462689188332877,0.9225,295.8314559107131,298.47735495383813,4.856112839613021,5.2661128396130215,1.0051013754339835,1571.8154312561403,735.0569550070117,246.1384185763262,13.388055752946858,100.0,0.4892551779096767,0.5224736966339968,0.8883466200277559,0.5208884711684074,L3_Connectivity
noisefitstress,uUS,large,1.0,0.25,low,edge+cloud,2.0246345917541566,0.2525,96.611815730364,5.542992215350125,1.0,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,1.1,1.4,0.2,1.1,0.2,0.3,1.2903225806451613,2.6231018077058033,2.024634591754156,0.2525,287.0791956407348,96.61181573036401,4.746271828232675,5.542992215350125,3.105210245062327,535.5185425042486,195.60362409987331,202.35617185075898,8.250645091145238,100.0,0.5493533833294378,0.34421402106989984,0.9271910788652977,0.45471152989763874,L3_Connectivity
noisefitstress,uUS,large,1.0,0.25,high,edge,2.2087888416969306,0.2424,92.9500601622805,4.1315056116496365,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.2903225806451613,1.6409520588641686,2.2087888416969306,0.230625,307.50023139338657,92.9500601622805,3.613261034092685,4.1315056116496365,3.2275396000414984,384.0236951636332,205.30705572150353,220.7618383350905,3.849849441673747,0.0,0.5535765919534092,0.3181750642426365,0.22916826430490644,0.18253172646310364,L1_Device
noisefitstress,uUS,large,1.0,0.25,high,edge+cloud,2.1916800063123487,0.2424,95.8554397666416,5.64953525284981,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.2903225806451613,2.326059390452882,2.1916800063123487,0.230625,284.4821966236621,95.8554397666416,4.845381630557963,5.64953525284981,3.129712833516228,541.5386861390632,210.084450832826,219.05186141019303,8.250645091145238,100.0,0.5569994702255533,0.3649559701678646,0.9421384061032527,0.4799470933984138,L3_Connectivity
noisefitstress,uUS,large,1.0,0.5,low,edge+cloud,1.8068517840937697,0.505,193.28421277245985,5.488548023851081,1.0,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,1.1,1.4,0.2,1.1,0.2,0.3,1.1764705882352942,2.567486957640843,1.8068517840937692,0.505,309.50079445915856,193.28421277245985,4.817188594143886,5.488548023851081,1.5521184875723362,1060.8496840538965,349.23592468507877,180.5894316041233,12.4505449548842,100.0,0.5515011471667032,0.3863483010223481,0.9195528965341012,0.4218110645563634,L3_Connectivity
noisefitstress,uUS,large,1.0,0.5,high,edge,2.0918191252749145,0.4848,183.96480666648227,4.029076363704028,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.1764705882352942,1.7044452131869676,2.0918191252749145,0.46125,328.7784743586198,183.96480666648227,3.607215584480026,4.029076363704028,1.630746692457775,741.2082542933049,384.8211009624497,209.0710650301058,14.714857714209328,0.0,0.5594170193826511,0.4479306547791413,0.2147980762221312,0.16486110249391267,L1_Device
noisefitstress,uUS,large,1.0,0.5,high,edge+cloud,2.031814677740491,0.4848,192.1279563296198,5.403040035460496,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.1764705882352942,2.3650752862587727,2.031814677740491,0.46125,307.5158048577164,192.1279563296198,4.735752414724281,5.403040035460496,1.5614593822322873,1038.0750399801416,390.36840167480557,203.07379996976448,12.4505449548842,100.0,0.5674292614162973,0.4172047389689151,0.9075566561984799,0.4557962260344851,L3_Connectivity
