Scenario,Modality,Model,fs_factor,duty,motion,network,Error_orig,Coverage_orig,Energy_mWh_day_orig,Latency_p95_s_orig,f_samp,a_L,MotionPen,SNR_dB,NoisePen,p_fit,FitGain,g_m,chi_m,phi_m,eta_n,lambda_n,gamma_cloud,duty_term,eps_base,Error,Coverage,E_base,Energy_mWh_day,tau_base,Latency_p95_s,BatteryDays,EDP,EEprod,NormError_%,StressUplift_%,CloudBoost_pct,L1_Device_pen,L2_Edge_pen,L3_Conn_pen,L5_Analytics_pen,PrimaryLayerConcern
baseline,Sweat,tiny,2.0,1.0,high,edge+cloud,0.1283615953639469,1.0,138.19377485806558,4.896324792665274,2.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,1.1,0.2,0.3,1.0,0.21469551646307386,0.12836159536394692,0.9225,97.42706214635453,138.19377485806558,4.666324792665273,4.896324792665273,2.1708647897354307,676.6416060295494,17.738773410147395,142.79369122000818,5.71485752606935,100.0,0.33345464411370623,0.0792407720597735,0.8364676509639293,0.36468273792290645,L3_Connectivity
baseline,Sweat,base,0.5,0.25,low,edge,0.2992136100559183,0.255625,20.057150440156285,4.052557784788085,0.5,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.05,1.0,0.1,0.6,0.02,0.0,1.2903225806451613,0.19904040205736195,0.29921361005591823,0.255625,40.3265739437502,20.057150440156285,3.6398211951517077,4.052557784788085,14.957259302366902,81.28276115692113,6.0013723906338114,332.85513258079357,1.20654850667965,0.0,0.3855395628487544,0.047634572421511596,0.21809237393686143,0.35196093361736003,L1_Device
baseline,Sweat,base,0.5,0.25,low,edge+cloud,0.2867850234456935,0.255625,21.15363171676013,5.405194900061025,0.5,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.05,1.0,0.1,1.1,0.2,0.3,1.2903225806451613,0.27253251500536035,0.28678502344569345,0.255625,39.532759838836995,21.15363171676013,4.718088279126535,5.405194900061025,14.181961944733512,114.33950227320099,6.066544767852619,319.02916108449324,3.1270672772157226,100.0,0.39259584633240563,0.06721893578178244,0.907858970334565,0.6310629539075228,L3_Connectivity
baseline,Sweat,base,0.5,0.25,high,edge,0.3028237673998302,0.2505124999999999,20.32644963894429,3.902476395287156,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.2903225806451613,0.15184946554553747,0.3028237673998302,0.230625,41.86542650825308,20.32644963894429,3.5002106002671223,3.902476395287156,14.759094939296114,79.32348991597323,6.155332057528028,336.87119121235366,1.20654850667965,0.0,0.39708127588088726,0.04806135918671655,0.19703688599656302,0.3580312131502173,L1_Device
baseline,Sweat,base,0.5,0.25,high,edge+cloud,0.2957529840698192,0.2505124999999999,20.88148984566652,5.299286731145911,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.2903225806451613,0.21186265223365067,0.2957529840698192,0.230625,38.2132841002013,20.88148984566652,4.619569052228755,5.299286731145911,14.36679098173918,110.65700206569866,6.1757629336795015,329.0054175855423,3.1270672772157226,100.0,0.40065198458376283,0.06824219230941209,0.8930007112207163,0.6461420827770452,L3_Connectivity
baseline,Sweat,base,0.5,0.5,low,edge,0.261261604400273,0.51125,40.82604828802055,3.76502681906502,0.5,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.05,1.0,0.1,0.6,0.02,0.0,1.1764705882352942,0.1906130844284229,0.26126160440027296,0.51125,79.50299510863015,40.82604828802056,3.455739827680971,3.76502681906502,7.348249771409493,153.71116672084094,10.666278877051269,290.63606416389894,8.81691374551552,0.0,0.36427659516451977,0.12710677885738625,0.1777535630997798,0.2881467390502308,L1_Device
baseline,Sweat,base,0.5,0.5,low,edge+cloud,0.2540937369115159,0.51125,41.277850211644754,4.976555757470843,0.5,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.05,1.0,0.1,1.1,0.2,0.3,1.1764705882352942,0.2648335729995761,0.2540937369115158,0.51125,68.55236414944183,41.27785021164476,4.4295769118769925,4.976555757470842,7.2678203555127965,205.42152312677973,10.48844321195062,282.6622909025626,1.4279793768358084,100.0,0.36531801729560215,0.04558506523451197,0.8477235576257723,0.576094367043617,L3_Connectivity
baseline,Sweat,base,0.5,0.5,high,edge,0.284296814710395,0.5010249999999999,40.92943740391671,3.9482313259216593,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.1764705882352942,0.15635527098446558,0.28429681471039503,0.46125,79.79839258261916,40.92943740391671,3.63022031040158,3.9482313259216593,7.329687848855986,161.59888691049363,11.63610868182202,316.2611952545911,8.81691374551552,0.0,0.3840124789498407,0.1298282690316641,0.20345601893094997,0.32687916879222034,L1_Device
baseline,Sweat,base,0.5,0.5,high,edge+cloud,0.2577221430724436,0.5010249999999999,42.26415295986722,4.996567981880698,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.1764705882352942,0.202485638920505,0.2577221430724437,0.46125,70.94340111482961,42.26415295986722,4.448636173219713,4.996567981880698,7.098213947050378,211.17571346058088,10.892408075958542,286.6986501227428,1.4279793768358084,100.0,0.3870411882511441,0.04604768645432288,0.8505311485677369,0.582195330951109,L3_Connectivity
baseline,Sweat,base,0.5,1.0,low,edge,0.231598123696569,1.0,81.49484623638297,3.600981172212891,0.5,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,0.6,0.02,0.0,1.0,0.17195283396472105,0.231598123696569,1.0,97.84978033768995,81.49484623638297,3.470981172212891,3.600981172212891,3.681214381702416,293.46140692959966,18.874053479286694,257.6374254970483,6.026391696408728,0.0,0.2395503855381818,0.09440585508587744,0.15473897647821827,0.23826923991777388,L1_Device
baseline,Sweat,base,0.5,1.0,low,edge+cloud,0.2143189398676485,1.0,84.96717817987766,4.920914951366879,0.5,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,1.1,0.2,0.3,1.0,0.2273195635756893,0.2143189398676485,1.0,87.23294324833655,84.96717817987766,4.61091495136688,4.920914951366879,3.5307751348984713,418.11625748081366,18.210075551056978,238.41548895750256,6.66245223228461,100.0,0.24390291107091736,0.09931915585508741,0.8399174976885193,0.5092152497591297,L3_Connectivity
baseline,Sweat,base,0.5,1.0,high,edge,0.2455551337920575,1.0,81.478070132917,3.717051545273562,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.0,0.1588805100414035,0.24555513379205748,0.9225,97.8258144755957,81.478070132917,3.587051545273562,3.717051545273562,3.6819723332990497,302.8581864934668,20.007358412607076,273.1636659140437,6.026391696408728,0.0,0.26974844778340945,0.0961285396914859,0.17102292979402736,0.2617371790272425,L1_Device
baseline,Sweat,base,0.5,1.0,high,edge+cloud,0.2285978368610693,1.0,85.8087449033048,4.934683299658685,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.0,0.21129814458697813,0.22859783686106935,0.9225,88.25302412521793,85.8087449033048,4.624683299658685,4.934683299658684,3.496147162367433,423.43898043901044,19.615693468658787,254.29980702366402,6.66245223228461,100.0,0.2751628281828884,0.10111483511623184,0.841849111544041,0.5332244238515302,L3_Connectivity
baseline,Sweat,base,1.0,0.25,low,edge,0.2056218601765277,0.255625,25.630878355549942,4.0136055395026204,1.0,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.05,1.0,0.1,0.6,0.02,0.0,1.2903225806451613,0.19343906210248485,0.2056218601765277,0.255625,56.13723713577752,25.630878355549942,3.603586548374531,4.0136055395026204,11.704632039465006,102.87223535015306,5.27026888542648,228.74056938043947,6.518570240132249,0.0,0.41603410442456784,0.09502133374046746,0.21262761555753837,0.19459159216878436,L1_Device
baseline,Sweat,base,1.0,0.25,low,edge+cloud,0.1943769044615764,0.255625,26.29454934799757,5.373645273644724,1.0,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.05,1.0,0.1,1.1,0.2,0.3,1.2903225806451613,0.2612290768052977,0.19437690446157638,0.255625,51.881168187307594,26.29454934799757,4.688739789436953,5.3736452736447236,11.409208654981041,141.2975808264851,5.1110531064759295,216.23130810497216,10.50976803933481,100.0,0.418947892846557,0.13732154516760064,0.9034327534615846,0.47568382222366906,L3_Connectivity
baseline,Sweat,base,1.0,0.25,high,edge,0.2190254655612012,0.2505124999999999,25.69068557268045,3.9833423382691833,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.2903225806451613,0.15532198047967535,0.21902546556120117,0.230625,56.40304698969089,25.69068557268045,3.575434733273659,3.9833423382691833,11.677383974486881,102.33479554081931,5.62691436814277,243.65118406318183,6.518570240132249,0.0,0.42604974021322617,0.09657683773345696,0.20838187615757423,0.2171290119214962,L1_Device
baseline,Sweat,base,1.0,0.25,high,edge+cloud,0.2148054662425275,0.2505124999999999,26.301100587578947,5.366547346428491,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.2903225806451613,0.2176133808339331,0.2148054662425275,0.230625,51.90673400030809,26.301100587578947,4.682137066445108,5.366547346428491,11.406366779254823,141.1461015664206,5.649620174406509,238.9567170152241,10.50976803933481,100.0,0.428724247544408,0.1396916279312232,0.9024369583040406,0.5100333168997777,L3_Connectivity
baseline,Sweat,base,1.0,0.5,low,edge,0.1882241058174426,0.51125,50.86861296199746,3.8207344903160863,1.0,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.05,1.0,0.1,0.6,0.02,0.0,1.1764705882352942,0.19420810918158088,0.18822410581744256,0.51125,84.15247324888324,50.86861296199746,3.508794752681987,3.8207344903160863,5.897546296851494,194.3554640184436,9.574699188945539,209.38673105497315,7.878198165674277,0.0,0.3847936566911564,0.10849445498629672,0.18556900380238384,0.1653382322337308,L1_Device
baseline,Sweat,base,1.0,0.5,low,edge+cloud,0.1781451904810037,0.51125,53.353644317704926,5.248348598444541,1.0,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.05,1.0,0.1,1.1,0.2,0.3,1.1764705882352942,0.2625839512870285,0.1781451904810037,0.51125,78.73881818088766,53.353644317704926,4.6884272366138475,5.248348598444539,5.6228586413627175,280.0185243767351,9.504695129833264,198.17461172673137,3.590443863865711,100.0,0.3892125606316301,0.0605267033940896,0.8858544071895398,0.44839109457410453,L3_Connectivity
baseline,Sweat,base,1.0,0.5,high,edge,0.2030527738693091,0.5010249999999999,50.8454166256064,3.829529354905263,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.1764705882352942,0.15792993523168486,0.20305277386930912,0.46125,84.10092583468088,50.8454166256064,3.5171708141954885,3.829529354905263,5.900236833715238,194.7140155301478,10.324302884370066,225.88263266011134,7.878198165674277,0.0,0.4042477657314619,0.11026331437782,0.18680286874666344,0.19027181589777165,L1_Device
baseline,Sweat,base,1.0,0.5,high,edge+cloud,0.1845413935414008,0.5010249999999999,52.38915164846278,5.111226943300273,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.1764705882352942,0.2050459928237787,0.18454139354140078,0.46125,76.85688126529324,52.38915164846278,4.557835184095497,5.111226943300272,5.72637636915815,267.77284344226683,9.667967051659096,205.28995991321352,3.590443863865711,100.0,0.4070179931078757,0.06126805520906976,0.8666170895857739,0.45914595560280846,L3_Connectivity
baseline,Sweat,base,1.0,1.0,low,edge,0.1624544664552159,1.0,102.52248899022402,3.612372572837924,1.0,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,0.6,0.02,0.0,1.0,0.17057718977797673,0.1624544664552159,1.0,99.46943221136002,102.52248899022402,3.482372572837924,3.612372572837924,2.926187248815295,370.3494273273633,16.65523624856759,180.71973049684286,3.756548758058509,0.0,0.26469040259452237,0.06154238357696536,0.15633711932111888,0.12200801155694103,L1_Device
baseline,Sweat,base,1.0,1.0,low,edge+cloud,0.1544109215117204,1.0,105.7255383039081,5.039794237044867,1.0,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,1.1,0.2,0.3,1.0,0.23161638226758063,0.15441092151172042,1.0,90.46393980869084,105.7255383039081,4.729794237044867,5.039794237044867,2.837535800836028,532.8349586525023,16.325177796829145,171.77182462422425,4.275298761329083,100.0,0.2683140913641263,0.06625830416492462,0.856595524019883,0.4084832364319848,L3_Connectivity
baseline,Sweat,base,1.0,1.0,high,edge,0.1685571476972499,1.0,103.31149858935429,3.583420772807923,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.0,0.1542352985465032,0.16855714769724991,0.9225,100.34610954372698,103.31149858935429,3.453420772807923,3.583420772807923,2.9038393992565066,370.20857011500857,17.413891526550017,187.5085552883887,3.756548758058509,0.0,0.29580634617777424,0.062331179125964434,0.15227536137492234,0.13226933191228302,L1_Device
baseline,Sweat,base,1.0,1.0,high,edge+cloud,0.1610124497264678,1.0,104.83086710077797,4.980984957606289,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.0,0.21047379049211482,0.16101244972646783,0.9225,89.59108985441753,104.83086710077797,4.670984957606288,4.980984957606288,2.861752538129809,522.160972121799,16.87907471884604,179.11558331469607,4.275298761329083,100.0,0.2975255184491595,0.06707552966509905,0.8483449469289175,0.41958334033054173,L3_Connectivity
baseline,Sweat,base,2.0,0.25,low,edge,0.1461932575120372,0.255625,36.00160119859346,4.0727003568878,2.0,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.05,1.0,0.1,0.6,0.02,0.0,1.2903225806451613,0.1944989383860802,0.1461932575120372,0.255625,70.77415753413374,36.00160119859346,3.6585584715235355,4.0727003568878,8.332962701995616,146.62373405004385,5.263191354871641,162.63022294505,4.109725329178016,0.0,0.45184845143672286,0.06203125433410883,0.22091825185112152,0.09466568976208771,L1_Device
baseline,Sweat,base,2.0,0.25,low,edge+cloud,0.14395329335862,0.255625,36.12541171791108,5.420425150157938,2.0,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.05,1.0,0.1,1.1,0.2,0.3,1.2903225806451613,0.27359833934813704,0.14395329335861998,0.255625,64.91343640115392,36.12541171791108,4.732255953635292,5.420425150157938,8.304403624312444,195.8150902355755,5.200371990729381,160.13841261221594,4.799011908308914,100.0,0.45218472903683726,0.06929829385302332,0.9099956799446616,0.3908993141558409,L3_Connectivity
baseline,Sweat,base,2.0,0.25,high,edge,0.1522013988455599,0.2505124999999999,36.13380882332117,3.828549843823005,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.2903225806451613,0.15264126239778372,0.15220139884555986,0.230625,71.18095022560361,36.133808823321175,3.431441715184191,3.828549843823005,8.302473770945968,138.3400881272566,5.499616248527516,169.31387841032142,4.109725329178016,0.0,0.46195565302337527,0.06273885128482552,0.18666544941806812,0.10476804649977951,L1_Device
baseline,Sweat,base,2.0,0.25,high,edge+cloud,0.150861629049303,0.2505124999999999,36.71446892962955,5.483447891323322,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.2903225806451613,0.21613945807646798,0.150861629049303,0.230625,66.56693032878471,36.71446892962955,4.7908817593705315,5.483447891323321,8.171165449104238,201.32187723323273,5.538804592403934,167.82347410325303,4.799011908308914,100.0,0.4635122230415841,0.07012090671137015,0.9188373795783397,0.4025152978248019,L3_Connectivity
baseline,Sweat,base,2.0,0.5,low,edge,0.1344390104993755,0.51125,71.46171734872311,3.8542882964878986,2.0,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.05,1.0,0.1,0.6,0.02,0.0,1.1764705882352942,0.19616992338093683,0.13443901049937548,0.51125,89.94110361342018,71.46171734872311,3.5407507585599034,3.8542882964878986,4.198051923885935,275.43406082410974,9.60724256894839,149.55440915751626,5.226152725191602,0.0,0.41690939809489014,0.07348847763885732,0.19027639466244334,0.07490157472000113,L1_Device
baseline,Sweat,base,2.0,0.5,low,edge+cloud,0.1265739288035547,0.51125,74.01216012427878,5.176073862736682,2.0,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.05,1.0,0.1,1.1,0.2,0.3,1.1764705882352942,0.2638477140057373,0.12657392880355467,0.51125,85.63110192881233,74.01216012427878,4.6195941549873165,5.176073862736682,4.053387977006074,383.0924075439615,9.36800988616775,140.80503171398368,9.437681125803099,100.0,0.4203730775154611,0.11856410571261994,0.8757147101148693,0.3616768756572569,L3_Connectivity
baseline,Sweat,base,2.0,0.5,high,edge,0.1414649985103092,0.5010249999999999,71.06592642414581,3.970446034406281,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.1764705882352942,0.15560355960673142,0.14146499851030922,0.46125,89.33219449868588,71.06592642414581,3.6513771756250293,3.970446034406281,4.2214323388890636,282.1634257521583,10.053341175725532,157.37035098734603,5.226152725191602,0.0,0.4358609647459502,0.07433886967741819,0.20657260472583494,0.08671538424627981,L1_Device
baseline,Sweat,base,2.0,0.5,high,edge+cloud,0.1385195725924352,0.5010249999999999,74.96372682448595,5.361690689113776,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.1764705882352942,0.2176625091270515,0.1385195725924352,0.46125,86.9666341396294,74.96372682448595,4.796372084870264,5.361690689113777,4.001935505453137,401.932316136115,10.383943399663861,154.09376161623538,9.437681125803099,100.0,0.44114203109612327,0.120044740750779,0.9017555994103086,0.381762813773148,L3_Connectivity
baseline,Sweat,base,2.0,1.0,low,edge,0.1104568059510233,1.0,142.9581082700645,3.636044556052932,2.0,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,0.6,0.02,0.0,1.0,0.1640199886839679,0.1104568059510233,1.0,99.96777559235733,142.9581082700645,3.5060445560529323,3.636044556052932,2.0985168566533146,519.8020513189938,15.790696024311897,122.87581030290652,7.451870846527564,0.0,0.3081606820915222,0.09593327216879555,0.15965815172069875,0.034576826639932515,L1_Device
baseline,Sweat,base,2.0,1.0,low,edge+cloud,0.1078606393399148,1.0,145.63652159251723,4.9702523809270245,2.0,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,1.1,0.2,0.3,1.0,0.2288069685011108,0.1078606393399148,1.0,93.07826076667877,145.63652159251723,4.660252380927025,4.9702523809270245,2.059922859455426,723.8502681951387,15.708448330210215,119.98774855537819,7.825826190999163,100.0,0.31091340067086115,0.09971402231557328,0.846839232998696,0.3302115163384644,L3_Connectivity
baseline,Sweat,base,2.0,1.0,high,edge,0.1186879044716931,1.0,144.68310379480985,3.5925586422932523,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.0,0.1535882757326242,0.11868790447169313,0.9225,101.29469522677682,144.68310379480985,3.4625586422932524,3.5925586422932523,2.0734971266960183,519.7825349318558,17.172134401866455,132.0323569883033,7.451870846527564,0.0,0.34015414550628115,0.09704557473200968,0.15355734777835434,0.0484169627124539,L1_Device
baseline,Sweat,base,2.0,1.0,high,edge+cloud,0.116301625503157,1.0,146.2528196683992,4.961872396385023,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.0,0.21500043936287752,0.116301625503157,0.9225,93.51075064449068,146.2528196683992,4.6518723963850235,4.961872396385023,2.051242503769798,725.6878288061066,17.009440661854917,129.3777812078152,7.825826190999163,100.0,0.3417645683140893,0.1008390575658589,0.8456635731513908,0.34440456685197424,L3_Connectivity
baseline,Sweat,large,0.5,0.25,low,edge,0.2414814231123334,0.255625,24.69515181037651,4.154793200683153,0.5,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.1,1.4,0.2,0.6,0.02,0.0,1.2903225806451613,0.16828562071774075,0.24148142311233334,0.255625,55.69119909703101,24.69515181037651,3.6349239076122357,4.154793200683153,12.14813345969976,102.60324883159059,5.963420403144835,268.631935194502,7.893639156637655,0.0,0.41171527531074226,0.11416419012185801,0.2324353685853529,0.25488746024597847,L1_Device
baseline,Sweat,large,0.5,0.25,low,edge+cloud,0.2344630799356293,0.255625,24.980000286066776,5.430975324686479,0.5,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.1,1.4,0.2,1.1,0.2,0.3,1.2903225806451613,0.233420883205141,0.2344630799356293,0.255625,49.65803227385192,24.980000286066776,4.642070069475794,5.430975324686479,12.009607548616906,135.66576516428984,5.856887803864117,260.8244977315378,3.160424998821565,100.0,0.41305745148650863,0.06167099128963228,0.9114758039846402,0.5430865050848523,L3_Connectivity
baseline,Sweat,large,0.5,0.25,high,edge,0.2605430952831344,0.2505124999999999,24.4793715016499,4.067335485555764,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.2903225806451613,0.13686936864470298,0.26054309528313435,0.230625,54.663673817380484,24.4793715016499,3.553567893540246,4.067335485555764,12.255216600629641,99.56581637276314,6.377931221625614,289.83677081824874,7.893639156637655,0.0,0.4204299589745855,0.11636379509951271,0.2201655936833862,0.28693860578277286,L1_Device
baseline,Sweat,large,0.5,0.25,high,edge+cloud,0.2418731097269219,0.2505124999999999,25.44023468479879,5.691534650483509,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.2903225806451613,0.18151655643147613,0.24187310972692191,0.230625,51.56573962610897,25.44023468479879,4.884450837659078,5.691534650483509,11.792344045444594,144.79397722496472,6.153308675394982,269.0676603608961,3.160424998821565,100.0,0.4249230244116816,0.06254434562030065,0.9480306610544948,0.5555460595848247,L3_Connectivity
baseline,Sweat,large,0.5,0.5,low,edge,0.22303241342842,0.51125,49.97531382050134,4.175289467495431,0.5,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.1,1.4,0.2,0.6,0.02,0.0,1.1764705882352942,0.17047020737833632,0.22303241342841998,0.51125,88.03646147738415,49.97531382050134,3.746466159519458,4.175289467495431,6.0029638048402045,208.6614014295181,11.146114853229086,248.1086456182835,5.507221483207836,0.0,0.3831530730197961,0.08672869300924745,0.2353108676736951,0.22386647273289892,L1_Device
baseline,Sweat,large,0.5,0.5,low,edge+cloud,0.2099093934350115,0.51125,50.0777502612378,5.232110922971145,0.5,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.1,1.4,0.2,1.1,0.2,0.3,1.1764705882352942,0.2291998553642101,0.2099093934350115,0.51125,76.84507826163275,50.0777502612378,4.572962783782043,5.232110922971145,5.990684454373584,262.01234413964346,10.511790181926417,233.510163420398,4.681214116554089,100.0,0.3833426925300107,0.07614672250087813,0.8835763620485304,0.5018008417681984,L3_Connectivity
baseline,Sweat,large,0.5,0.5,high,edge,0.2353153024152669,0.5010249999999999,49.02832845987042,4.123046469541448,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.1764705882352942,0.1355795190076135,0.23531530241526685,0.46125,85.78173442826291,49.02832845987042,3.6967109233728075,4.123046469541448,6.118911442097181,202.14607656398724,11.537115938449443,261.77253825146965,5.507221483207836,0.0,0.40087748901479336,0.08816280840056041,0.22798149914210702,0.24451946996221674,L1_Device
baseline,Sweat,large,0.5,0.5,high,edge+cloud,0.2197357015924643,0.5010249999999999,49.50620410838605,5.334138600336635,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.1764705882352942,0.1808616562235944,0.21973570159246433,0.46125,75.66052664950477,49.50620410838605,4.670132000320605,5.334138600336635,6.059846546570147,264.07295429068614,10.878280492935948,244.44127415402218,4.681214116554089,100.0,0.40177598275758375,0.07730126932740049,0.8978902122699959,0.5183232344534712,L3_Connectivity
baseline,Sweat,large,0.5,1.0,low,edge,0.1903648038696555,1.0,96.26985084500302,3.7879133229211166,0.5,0.0,1.0,20.0,1.0,0.5,1.0,1.1,1.4,0.2,0.6,0.02,0.0,1.0,0.14806906808702863,0.19036480386965554,1.0,99.1307748154798,96.26985084500302,3.5579133229211166,3.7879133229211166,3.1162404155274723,364.6618506114157,18.326391274669994,211.76811448820544,6.430884108697921,0.0,0.2574839385754083,0.09411223059967383,0.18096439761790406,0.16893769739119532,L1_Device
baseline,Sweat,large,0.5,1.0,low,edge+cloud,0.1835032488392414,1.0,100.43906512291016,5.122555500471355,0.5,0.0,1.0,20.0,1.0,0.5,1.0,1.1,1.4,0.2,1.1,0.2,0.3,1.0,0.20390290112341297,0.18350324883924138,1.0,90.61043017918152,100.43906512291016,4.712555500471355,5.122555500471355,2.9868856269508424,514.5046855075641,18.430894760430153,204.13509335346464,9.241545105717242,100.0,0.2623096793092368,0.12404884255931939,0.8682064158819249,0.4574003728103327,L3_Connectivity
baseline,Sweat,large,0.5,1.0,high,edge,0.2026069437902632,1.0,97.78581264029005,3.796788438112975,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.0,0.13733439499480127,0.20260694379026317,0.9225,100.93549123844053,97.78581264029005,3.566788438112975,3.796788438112975,3.0679297118853515,371.2720428441349,19.81208464509645,225.38667651011667,6.430884108697921,0.0,0.28946791613079376,0.09568968521749643,0.1822095212239177,0.18952217732356144,L1_Device
baseline,Sweat,large,0.5,1.0,high,edge+cloud,0.2004617843511764,1.0,100.8027764674379,5.197513381191436,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.0,0.19411475355346333,0.20046178435117643,0.9225,90.98733312687865,100.8027764674379,4.787513381191435,5.197513381191436,2.976108501306096,523.9237795507576,20.207104438215378,223.0003300823231,9.241545105717242,100.0,0.2929460365460488,0.12619593912831298,0.8787225415573353,0.48591521059127674,L3_Connectivity
baseline,Sweat,large,1.0,0.25,low,edge,0.1704343858538313,0.255625,29.771734666664265,4.006626910699692,1.0,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.1,1.4,0.2,0.6,0.02,0.0,1.2903225806451613,0.16797146120276435,0.17043438585383128,0.255625,64.50667179486257,29.771734666664265,3.497094800650877,4.006626910699692,10.076671828461285,119.28423329366798,5.074127313716143,189.5968572054634,6.269141706299575,0.0,0.4325334706578292,0.0883138879348537,0.21164855722733172,0.13542580385371003,L1_Device
baseline,Sweat,large,1.0,0.25,low,edge+cloud,0.165112634005591,0.255625,30.67883698534256,5.452355566993996,1.0,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.1,1.4,0.2,1.1,0.2,0.3,1.2903225806451613,0.23246659040423834,0.165112634005591,0.255625,60.69986947757102,30.67883698534256,4.661958666971159,5.452355566993996,9.778727927115723,167.27192762593378,5.065463582878055,183.6767641432626,10.201436550435282,100.0,0.4356897370658717,0.1306572851690585,0.9144753193513593,0.42647757300227757,L3_Connectivity
baseline,Sweat,large,1.0,0.25,high,edge,0.1811191590192693,0.2505124999999999,30.361589957128626,4.118686622471047,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.2903225806451613,0.13455693513196262,0.18111915901926934,0.230625,66.77534598895626,30.361589957128626,3.6013363929963234,4.118686622471047,9.88090546060361,125.04987439337697,5.499065639523031,201.48295285436433,6.269141706299575,0.0,0.4443498513508466,0.08957287190675732,0.22736983964376667,0.15339165788186154,L1_Device
