Scenario,Modality,Model,fs_factor,duty,motion,network,Error,Coverage,Energy_mWh_day,Latency_p95_s
NoiseFitStress,PPG,tiny,0.5,0.5,high,edge,4.736596845808915,0.46459999999999996,49.32252637047172,3.5451704215477977
NoiseFitStress,PPG,tiny,0.5,0.5,high,edge+cloud,4.613170632181186,0.46459999999999996,52.06985573693324,4.850930653228344
NoiseFitStress,PPG,tiny,0.5,1.0,low,edge,3.3354380972870716,1.0,97.75498678457417,3.309834808521417
NoiseFitStress,PPG,tiny,0.5,1.0,low,edge+cloud,3.178372770681751,1.0,105.48841541215839,4.539139194336399
NoiseFitStress,PPG,tiny,0.5,1.0,high,edge,4.191622724404753,0.9291999999999999,99.28982746311848,3.338280645385628
NoiseFitStress,PPG,tiny,0.5,1.0,high,edge+cloud,3.761980522829441,0.9291999999999999,103.19283089873356,4.6053878604251235
NoiseFitStress,PPG,tiny,1.0,0.25,low,edge,3.1713608481084474,0.2525,33.27596563798111,3.5469711401786657
NoiseFitStress,PPG,tiny,1.0,0.25,low,edge+cloud,2.9114492548217816,0.2525,34.919969872304065,4.958008049228045
NoiseFitStress,PPG,tiny,1.0,0.25,high,edge,3.775207177984707,0.23229999999999998,33.83778143867866,3.668697643677234
NoiseFitStress,PPG,tiny,1.0,0.25,high,edge+cloud,3.4943717118744737,0.23229999999999998,35.29610303476364,5.037080078647174
NoiseFitStress,PPG,tiny,1.0,0.5,low,edge,2.793734411833426,0.505,68.6984002151558,3.6029480915746492
NoiseFitStress,PPG,tiny,1.0,0.5,low,edge+cloud,2.6545470767187203,0.505,69.69631523182922,4.850593894751442
NoiseFitStress,PPG,tiny,1.0,0.5,high,edge,3.326782462419643,0.46459999999999996,69.25702045319476,3.593780066830238
NoiseFitStress,PPG,tiny,1.0,0.5,high,edge+cloud,3.2809288645021404,0.46459999999999996,70.99273342941547,4.828805503805469
NoiseFitStress,PPG,tiny,1.0,1.0,low,edge,2.367702382224021,1.0,136.49182374108705,3.3593525352771496
NoiseFitStress,PPG,tiny,1.0,1.0,low,edge+cloud,2.3054135540377656,1.0,141.60653632690324,4.721564200526491
NoiseFitStress,PPG,tiny,1.0,1.0,high,edge,2.890790460894821,0.9291999999999999,134.8488024815326,3.3859277694454875
NoiseFitStress,PPG,tiny,1.0,1.0,high,edge+cloud,2.6912984912151985,0.9291999999999999,140.14604526410503,4.667080989792889
NoiseFitStress,PPG,tiny,2.0,0.25,low,edge,2.201622668725316,0.2525,52.167812115432774,3.620199366189678
NoiseFitStress,PPG,tiny,2.0,0.25,low,edge+cloud,2.092176201334166,0.2525,53.571402919035506,5.067436508633578
NoiseFitStress,PPG,tiny,2.0,0.25,high,edge,2.599892085762102,0.23229999999999998,51.932178053786565,3.528765863955931
NoiseFitStress,PPG,tiny,2.0,0.25,high,edge+cloud,2.4219938689429035,0.23229999999999998,53.064900311825156,4.839819803539751
NoiseFitStress,PPG,tiny,2.0,0.5,low,edge,2.078302474745427,0.505,103.13884749504064,3.52390986813239
NoiseFitStress,PPG,tiny,2.0,0.5,low,edge+cloud,1.9381343700633764,0.505,105.69266747599686,4.959349495258343
NoiseFitStress,PPG,tiny,2.0,0.5,high,edge,2.391996452984476,0.46459999999999996,101.69170236940495,3.555102170028848
NoiseFitStress,PPG,tiny,2.0,0.5,high,edge+cloud,2.272629535988702,0.46459999999999996,107.21508174586832,4.829986876736089
NoiseFitStress,PPG,tiny,2.0,1.0,low,edge,1.6716381235945046,1.0,207.15530089194692,3.5120721540904576
NoiseFitStress,PPG,tiny,2.0,1.0,low,edge+cloud,1.593432697839553,1.0,211.32991454955473,4.6632269191645985
NoiseFitStress,PPG,tiny,2.0,1.0,high,edge,2.113332407978791,0.9291999999999999,208.09254657671792,3.4135045406161817
NoiseFitStress,PPG,tiny,2.0,1.0,high,edge+cloud,1.9712514400604964,0.9291999999999999,215.17462289814978,4.680666149973542
NoiseFitStress,PPG,base,0.5,0.25,low,edge,4.001968709208921,0.2525,28.172705454267437,3.801146697731292
NoiseFitStress,PPG,base,0.5,0.25,low,edge+cloud,3.7850653488652113,0.2525,29.88394694836289,5.105105476399452
NoiseFitStress,PPG,base,0.5,0.25,high,edge,4.794172750080717,0.23229999999999998,28.08918822671313,3.711487816658006
NoiseFitStress,PPG,base,0.5,0.25,high,edge+cloud,4.556777203777728,0.23229999999999998,29.74729534738043,5.058931969735954
NoiseFitStress,PPG,base,0.5,0.5,low,edge,3.554893317238913,0.505,57.59660779615902,3.583521759354421
NoiseFitStress,PPG,base,0.5,0.5,low,edge+cloud,3.38318031757986,0.505,60.352736403391056,4.993078096059387
NoiseFitStress,PPG,base,0.5,0.5,high,edge,4.357642641172205,0.46459999999999996,56.50591191232613,3.658303308312663
NoiseFitStress,PPG,base,0.5,0.5,high,edge+cloud,4.089241550978401,0.46459999999999996,58.986027816795556,4.944419871190868
NoiseFitStress,PPG,base,0.5,1.0,low,edge,3.044994358012086,1.0,113.62636688558884,3.4527601542172075
NoiseFitStress,PPG,base,0.5,1.0,low,edge+cloud,2.9153276217073003,1.0,119.08077025281837,4.668535478968226
NoiseFitStress,PPG,base,0.5,1.0,high,edge,3.5522800591085995,0.9291999999999999,113.8213606181493,3.5447933835537944
NoiseFitStress,PPG,base,0.5,1.0,high,edge+cloud,3.422897119877211,0.9291999999999999,118.72568691894739,4.706700225760539
NoiseFitStress,PPG,base,1.0,0.25,low,edge,2.7424963348291373,0.2525,37.51919503363333,3.731029942774598
NoiseFitStress,PPG,base,1.0,0.25,low,edge+cloud,2.6570005298250035,0.2525,38.37634310479859,5.317570939108455
NoiseFitStress,PPG,base,1.0,0.25,high,edge,3.377193651369191,0.23229999999999998,37.716839781256354,3.8410997868676366
NoiseFitStress,PPG,base,1.0,0.25,high,edge+cloud,3.1066851518991734,0.23229999999999998,38.858227739469065,4.987084630303924
NoiseFitStress,PPG,base,1.0,0.5,low,edge,2.4937629476050893,0.505,75.6286453664473,3.5802228056393104
NoiseFitStress,PPG,base,1.0,0.5,low,edge+cloud,2.3096531568150716,0.505,76.18814441221892,4.999070896388379
NoiseFitStress,PPG,base,1.0,0.5,high,edge,3.01566651537639,0.46459999999999996,75.04499253417923,3.7131243410862864
NoiseFitStress,PPG,base,1.0,0.5,high,edge+cloud,2.944138242563058,0.46459999999999996,77.92988570980151,5.055107457231876
NoiseFitStress,PPG,base,1.0,1.0,low,edge,2.180426862603893,1.0,148.79200718098136,3.5722942569441583
NoiseFitStress,PPG,base,1.0,1.0,low,edge+cloud,2.1015101471389173,1.0,153.9456357773915,4.679252752591682
NoiseFitStress,PPG,base,1.0,1.0,high,edge,2.5173203889929785,0.9291999999999999,149.52475967282692,3.536877636862151
NoiseFitStress,PPG,base,1.0,1.0,high,edge+cloud,2.405284602920084,0.9291999999999999,154.99749279318803,4.820603410614113
NoiseFitStress,PPG,base,2.0,0.25,low,edge,1.995937482294765,0.2525,55.20308926032746,3.769687806355048
NoiseFitStress,PPG,base,2.0,0.25,low,edge+cloud,1.8790826848218325,0.2525,55.7695816646064,5.123924332954737
NoiseFitStress,PPG,base,2.0,0.25,high,edge,2.3729884791136633,0.23229999999999998,56.01226603073256,3.6322812834706726
NoiseFitStress,PPG,base,2.0,0.25,high,edge+cloud,2.2592379982731012,0.23229999999999998,57.215994708817476,5.103900313117336
NoiseFitStress,PPG,base,2.0,0.5,low,edge,1.8308457866028092,0.505,111.19433243750858,3.682673111863422
NoiseFitStress,PPG,base,2.0,0.5,low,edge+cloud,1.700157397520302,0.505,113.93489132941502,5.020816166272406
NoiseFitStress,PPG,base,2.0,0.5,high,edge,2.1612440249822007,0.46459999999999996,110.02846102355772,3.7337271684460283
NoiseFitStress,PPG,base,2.0,0.5,high,edge+cloud,2.025760050694977,0.46459999999999996,112.01740859824264,5.064538490476917
NoiseFitStress,PPG,base,2.0,1.0,low,edge,1.490597954122198,1.0,220.48560827186728,3.529500424254641
NoiseFitStress,PPG,base,2.0,1.0,low,edge+cloud,1.4413385659101123,1.0,226.7271448742151,4.7822118526069906
NoiseFitStress,PPG,base,2.0,1.0,high,edge,1.862463115008509,0.9291999999999999,222.76275128368766,3.5662302705704976
NoiseFitStress,PPG,base,2.0,1.0,high,edge+cloud,1.7937515011397882,0.9291999999999999,228.48432560545064,4.868436823117132
NoiseFitStress,PPG,large,0.5,0.25,low,edge,3.4170965991500943,0.2525,35.920158930349935,4.029394633339623
NoiseFitStress,PPG,large,0.5,0.25,low,edge+cloud,3.0873919895736224,0.2525,37.01188228314355,5.326327737719632
NoiseFitStress,PPG,large,0.5,0.25,high,edge,3.9322309768778076,0.23229999999999998,36.35104610139329,3.8824170186382854
NoiseFitStress,PPG,large,0.5,0.25,high,edge+cloud,3.73396758953897,0.23229999999999998,37.033283457163186,5.251224512587107
NoiseFitStress,PPG,large,0.5,0.5,low,edge,3.0657566351105285,0.505,72.09561239358757,3.693845413500435
NoiseFitStress,PPG,large,0.5,0.5,low,edge+cloud,2.800084495899963,0.505,73.62305707529329,5.197322207445886
NoiseFitStress,PPG,large,0.5,0.5,high,edge,3.708072116963182,0.46459999999999996,71.92582121883909,3.8448993210570412
NoiseFitStress,PPG,large,0.5,0.5,high,edge+cloud,3.3866467605156445,0.46459999999999996,74.86305721044586,5.283315343936379
NoiseFitStress,PPG,large,0.5,1.0,low,edge,2.5083636263404,1.0,143.0196514489876,3.6819108264344913
NoiseFitStress,PPG,large,0.5,1.0,low,edge+cloud,2.3651974980551183,1.0,146.80126375160336,4.966982727843555
NoiseFitStress,PPG,large,0.5,1.0,high,edge,3.177042465940061,0.9291999999999999,142.94044488860064,3.5266212143830837
NoiseFitStress,PPG,large,0.5,1.0,high,edge+cloud,2.8771116469308393,0.9291999999999999,146.16348898879622,5.063895768158301
NoiseFitStress,PPG,large,1.0,0.25,low,edge,2.2833761259832364,0.2525,44.93712891847526,3.7878195078102994
NoiseFitStress,PPG,large,1.0,0.25,low,edge+cloud,2.322431953601967,0.2525,45.16089083207358,5.236141764848084
NoiseFitStress,PPG,large,1.0,0.25,high,edge,2.7719250730523104,0.23229999999999998,45.350471437870695,4.002567322435729
NoiseFitStress,PPG,large,1.0,0.25,high,edge+cloud,2.7258040817420617,0.23229999999999998,46.90745233628988,5.3150272804258885
NoiseFitStress,PPG,large,1.0,0.5,low,edge,2.0695956877575687,0.505,90.55323765412459,3.7565638003858046
NoiseFitStress,PPG,large,1.0,0.5,low,edge+cloud,1.9710917687628815,0.505,91.87881220307601,5.286494321287567
NoiseFitStress,PPG,large,1.0,0.5,high,edge,2.4959451014264835,0.46459999999999996,89.95354993356263,3.764945899287147
NoiseFitStress,PPG,large,1.0,0.5,high,edge+cloud,2.464429454274025,0.46459999999999996,91.62414339394505,5.28851057199159
NoiseFitStress,PPG,large,1.0,1.0,low,edge,1.857080654541569,1.0,179.08382155541935,3.570497492045476
NoiseFitStress,PPG,large,1.0,1.0,low,edge+cloud,1.7196311309374277,1.0,183.9572938768138,4.951736637629897
NoiseFitStress,PPG,large,1.0,1.0,high,edge,2.129814145047457,0.9291999999999999,176.3007763282126,3.5781682519390396
NoiseFitStress,PPG,large,1.0,1.0,high,edge+cloud,2.0398952462972186,0.9291999999999999,183.6039606390646,4.918496208287074
NoiseFitStress,PPG,large,2.0,0.25,low,edge,1.6603218401088722,0.2525,63.29917329818836,3.8514843102353984
NoiseFitStress,PPG,large,2.0,0.25,low,edge+cloud,1.586060275765757,0.2525,63.70714017674287,5.321434789793594
NoiseFitStress,PPG,large,2.0,0.25,high,edge,1.975016091287819,0.23229999999999998,62.169506676869844,3.9032021296052686
NoiseFitStress,PPG,large,2.0,0.25,high,edge+cloud,1.9112129511970697,0.23229999999999998,64.78059864135365,5.201618426772521
NoiseFitStress,PPG,large,2.0,0.5,low,edge,1.458623175177603,0.505,124.58637203294525,3.844411928564798
NoiseFitStress,PPG,large,2.0,0.5,low,edge+cloud,1.4325461616167445,0.505,128.47242398970928,5.224413592243278
NoiseFitStress,PPG,large,2.0,0.5,high,edge,1.757942008501741,0.46459999999999996,125.5619458498447,3.7558604559398634
NoiseFitStress,PPG,large,2.0,0.5,high,edge+cloud,1.7200500641069678,0.46459999999999996,128.0036661314464,5.113014847870108
NoiseFitStress,PPG,large,2.0,1.0,low,edge,1.2710925233030885,1.0,254.23627350470142,3.5907162076677994
NoiseFitStress,PPG,large,2.0,1.0,low,edge+cloud,1.199427976157485,1.0,255.6050883779348,4.896051774635697
NoiseFitStress,PPG,large,2.0,1.0,high,edge,1.589371822372399,0.9291999999999999,249.54140042794404,3.6974673445652178
NoiseFitStress,PPG,large,2.0,1.0,high,edge+cloud,1.4231105011873042,0.9291999999999999,259.8536719617827,5.153012433276782
NoiseFitStress,ECG,tiny,0.5,0.25,low,edge,3.0405672108766373,0.2525,32.738163810278884,3.433919847565213
NoiseFitStress,ECG,tiny,0.5,0.25,low,edge+cloud,3.1600297242043256,0.2525,35.14700628189217,5.033287780657671
NoiseFitStress,ECG,tiny,0.5,0.25,high,edge,3.6517982852899507,0.23987499999999998,33.30170856996003,3.3308180097460522
NoiseFitStress,ECG,tiny,0.5,0.25,high,edge+cloud,3.4467996109248236,0.23987499999999998,34.83322722748906,4.725909321284974
NoiseFitStress,ECG,tiny,0.5,0.5,low,edge,2.7162071715025315,0.505,66.92153010244533,3.172154271747528
NoiseFitStress,ECG,tiny,0.5,0.5,low,edge+cloud,2.806234900537388,0.505,69.39301543792932,4.625592030087316
NoiseFitStress,ECG,tiny,0.5,0.5,high,edge,3.325843144278419,0.47974999999999995,66.90869268624526,3.338597455561008
NoiseFitStress,ECG,tiny,0.5,0.5,high,edge+cloud,3.165907566525797,0.47974999999999995,69.92302244321989,4.68878654026794
NoiseFitStress,ECG,tiny,0.5,1.0,low,edge,2.484580124670171,1.0,131.73452662444737,3.1395757943086684
NoiseFitStress,ECG,tiny,0.5,1.0,low,edge+cloud,2.3880722329330717,1.0,139.21420554377002,4.429811249400513
NoiseFitStress,ECG,tiny,0.5,1.0,high,edge,2.7169319628516306,0.9594999999999999,133.10156416971702,2.998159095655146
NoiseFitStress,ECG,tiny,0.5,1.0,high,edge+cloud,2.610013647012619,0.9594999999999999,140.0682539763217,4.49922626701523
NoiseFitStress,ECG,tiny,1.0,0.25,low,edge,2.1544645042641934,0.2525,46.90734129578612,3.415679184884869
NoiseFitStress,ECG,tiny,1.0,0.25,low,edge+cloud,2.148845211871566,0.2525,47.8117416574929,4.596005866187115
NoiseFitStress,ECG,tiny,1.0,0.25,high,edge,2.5092333356615075,0.23987499999999998,46.727045422058936,3.3642972580994006
NoiseFitStress,ECG,tiny,1.0,0.25,high,edge+cloud,2.4678836459194193,0.23987499999999998,47.44802900249611,4.658618870749363
NoiseFitStress,ECG,tiny,1.0,0.5,low,edge,2.006140643194303,0.505,93.91135819679415,3.2803204648688937
NoiseFitStress,ECG,tiny,1.0,0.5,low,edge+cloud,1.9859822607066886,0.505,98.50751359780854,4.677211390923923
NoiseFitStress,ECG,tiny,1.0,0.5,high,edge,2.3459530279568828,0.47974999999999995,93.68870230297904,3.1935027906396685
NoiseFitStress,ECG,tiny,1.0,0.5,high,edge+cloud,2.2302446064356825,0.47974999999999995,97.62726020863009,4.769442298382603
NoiseFitStress,ECG,tiny,1.0,1.0,low,edge,1.754307424668083,1.0,185.72909217801765,3.161173940760368
NoiseFitStress,ECG,tiny,1.0,1.0,low,edge+cloud,1.652898520984556,1.0,195.86543237965347,4.610297808941056
NoiseFitStress,ECG,tiny,1.0,1.0,high,edge,1.9252061845229858,0.9594999999999999,184.42970483483498,3.1084211844391914
NoiseFitStress,ECG,tiny,1.0,1.0,high,edge+cloud,1.9207707772710705,0.9594999999999999,194.93255062523082,4.390255654261084
NoiseFitStress,ECG,tiny,2.0,0.25,low,edge,1.5426421376238573,0.2525,72.401719778989,3.460807195498914
NoiseFitStress,ECG,tiny,2.0,0.25,low,edge+cloud,1.5697594642642174,0.2525,74.7990082522835,4.900053406165316
NoiseFitStress,ECG,tiny,2.0,0.25,high,edge,1.8191052757999806,0.23987499999999998,72.92404527590989,3.430365716905522
NoiseFitStress,ECG,tiny,2.0,0.25,high,edge+cloud,1.7376063989168289,0.23987499999999998,76.97365650361775,4.846791088874519
NoiseFitStress,ECG,tiny,2.0,0.5,low,edge,1.4204629447490371,0.505,144.9751120728068,3.3982043825602966
NoiseFitStress,ECG,tiny,2.0,0.5,low,edge+cloud,1.3908804379168136,0.505,150.8300870040446,4.809822348822922
NoiseFitStress,ECG,tiny,2.0,0.5,high,edge,1.6436783779328161,0.47974999999999995,143.7459323061345,3.488679751442667
NoiseFitStress,ECG,tiny,2.0,0.5,high,edge+cloud,1.6229077854506528,0.47974999999999995,151.07340878490743,4.739989053443492
NoiseFitStress,ECG,tiny,2.0,1.0,low,edge,1.1996013519176227,1.0,297.7876216525148,3.059615511133348
NoiseFitStress,ECG,tiny,2.0,1.0,low,edge+cloud,1.139627520862482,1.0,301.97352312640453,4.430991429575698
NoiseFitStress,ECG,tiny,2.0,1.0,high,edge,1.3355893255568787,0.9594999999999999,296.71801919360735,3.127840284611597
NoiseFitStress,ECG,tiny,2.0,1.0,high,edge+cloud,1.3589018048407298,0.9594999999999999,299.78605207497924,4.389350345623951
NoiseFitStress,ECG,base,0.5,0.25,low,edge,2.702151546432766,0.2525,38.43809648838541,3.44033684869686
NoiseFitStress,ECG,base,0.5,0.25,low,edge+cloud,2.8282545169368,0.2525,39.875334353502254,4.983855806434651
NoiseFitStress,ECG,base,0.5,0.25,high,edge,3.046494175737053,0.23987499999999998,38.508596051706576,3.4517980886385633
NoiseFitStress,ECG,base,0.5,0.25,high,edge+cloud,3.222163909909036,0.23987499999999998,40.44335726641356,5.052502827404506
NoiseFitStress,ECG,base,0.5,0.5,low,edge,2.6246584489216995,0.505,75.80973615151615,3.50328050688655
NoiseFitStress,ECG,base,0.5,0.5,low,edge+cloud,2.509359669111564,0.505,80.56658632857464,4.684801147233698
NoiseFitStress,ECG,base,0.5,0.5,high,edge,2.9264546526465685,0.47974999999999995,78.19380371617333,3.400001394016886
NoiseFitStress,ECG,base,0.5,0.5,high,edge+cloud,2.8812947778083755,0.47974999999999995,79.55795004958816,4.772702181477801
NoiseFitStress,ECG,base,0.5,1.0,low,edge,2.155816798961403,1.0,153.32107003661918,3.219448978248507
NoiseFitStress,ECG,base,0.5,1.0,low,edge+cloud,2.2075330963733997,1.0,160.06468899715318,4.50461685138247
NoiseFitStress,ECG,base,0.5,1.0,high,edge,2.4184788138939393,0.9594999999999999,157.27624990137699,3.3015348406346274
NoiseFitStress,ECG,base,0.5,1.0,high,edge+cloud,2.4277008623689458,0.9594999999999999,160.8536048370724,4.528417199441478
NoiseFitStress,ECG,base,1.0,0.25,low,edge,1.996274460165289,0.2525,52.288450165467125,3.4539518434375522
NoiseFitStress,ECG,base,1.0,0.25,low,edge+cloud,2.022449176142414,0.2525,54.05314901991614,4.943679313379344
NoiseFitStress,ECG,base,1.0,0.25,high,edge,2.287573968531434,0.23987499999999998,51.39297904259907,3.4026874684867314
NoiseFitStress,ECG,base,1.0,0.25,high,edge+cloud,2.236530712980995,0.23987499999999998,53.88133203747767,4.816606906593339
NoiseFitStress,ECG,base,1.0,0.5,low,edge,1.8231058658000912,0.505,104.47996071438236,3.3173785227562123
NoiseFitStress,ECG,base,1.0,0.5,low,edge+cloud,1.7965745217428897,0.505,107.4653247485072,4.598422866438725
NoiseFitStress,ECG,base,1.0,0.5,high,edge,2.049323455056883,0.47974999999999995,103.39219160798355,3.3684218762224276
NoiseFitStress,ECG,base,1.0,0.5,high,edge+cloud,1.9965518220063758,0.47974999999999995,106.68395180474822,4.564971339250513
NoiseFitStress,ECG,base,1.0,1.0,low,edge,1.56462660764924,1.0,205.26368506772627,3.212186368251027
NoiseFitStress,ECG,base,1.0,1.0,low,edge+cloud,1.5465122341599251,1.0,215.4057013307901,4.691053356809755
NoiseFitStress,ECG,base,1.0,1.0,high,edge,1.7148172911454622,0.9594999999999999,208.07435171977286,3.420076659645082
NoiseFitStress,ECG,base,1.0,1.0,high,edge+cloud,1.7606578615030384,0.9594999999999999,219.2003790170134,4.588993086886534
NoiseFitStress,ECG,base,2.0,0.25,low,edge,1.4094730590350595,0.2525,79.3722155868782,3.4548336187493907
NoiseFitStress,ECG,base,2.0,0.25,low,edge+cloud,1.3792719091641006,0.2525,79.6328240209329,4.8133956935616915
NoiseFitStress,ECG,base,2.0,0.25,high,edge,1.6292246267213526,0.23987499999999998,79.8758756627418,3.4263211413587022
NoiseFitStress,ECG,base,2.0,0.25,high,edge+cloud,1.62100462334819,0.23987499999999998,81.44394318565776,4.87955646982625
NoiseFitStress,ECG,base,2.0,0.5,low,edge,1.2706578217450075,0.505,158.14898813997885,3.400386315138862
NoiseFitStress,ECG,base,2.0,0.5,low,edge+cloud,1.234876480906572,0.505,161.37735383677065,4.785778844170516
NoiseFitStress,ECG,base,2.0,0.5,high,edge,1.4371909856216636,0.47974999999999995,159.6154810114133,3.443898260942386
NoiseFitStress,ECG,base,2.0,0.5,high,edge+cloud,1.3883409673190372,0.47974999999999995,163.01537311185638,4.693321828900373
NoiseFitStress,ECG,base,2.0,1.0,low,edge,1.0665555146667824,1.0,313.2089084890671,3.122829550059458
NoiseFitStress,ECG,base,2.0,1.0,low,edge+cloud,1.0742637840192713,1.0,323.46089092444055,4.571497337854566
NoiseFitStress,ECG,base,2.0,1.0,high,edge,1.2578516256149517,0.9594999999999999,320.7774711523981,3.135999481868655
NoiseFitStress,ECG,base,2.0,1.0,high,edge+cloud,1.2300436093363152,0.9594999999999999,324.8862589939212,4.474611489505471
NoiseFitStress,ECG,large,0.5,0.25,low,edge,2.4075620514966514,0.2525,49.40766051832636,3.5335016397013512
NoiseFitStress,ECG,large,0.5,0.25,low,edge+cloud,2.2288090801506955,0.2525,51.87358664637944,4.963770846222095
NoiseFitStress,ECG,large,0.5,0.25,high,edge,2.5054856284471314,0.23987499999999998,48.95725038417085,3.6383994015654775
NoiseFitStress,ECG,large,0.5,0.25,high,edge+cloud,2.614059178024479,0.23987499999999998,51.52907642888378,5.050964990127352
NoiseFitStress,ECG,large,0.5,0.5,low,edge,2.1353838057104593,0.505,98.72634254085801,3.598431039337593
NoiseFitStress,ECG,large,0.5,0.5,low,edge+cloud,2.102449068855323,0.505,102.48949630402707,5.045433369534515
NoiseFitStress,ECG,large,0.5,0.5,high,edge,2.4654543712614556,0.47974999999999995,98.63072826518676,3.534560298725301
NoiseFitStress,ECG,large,0.5,0.5,high,edge+cloud,2.4118571203130337,0.47974999999999995,102.64389318241483,5.115122215012357
NoiseFitStress,ECG,large,0.5,1.0,low,edge,1.783773139752534,1.0,195.23078699268746,3.5245973632422487
NoiseFitStress,ECG,large,0.5,1.0,low,edge+cloud,1.7799956720520373,1.0,206.05352438393535,5.006756620313591
NoiseFitStress,ECG,large,0.5,1.0,high,edge,2.088805569051877,0.9594999999999999,196.3024755561911,3.4177133510500637
NoiseFitStress,ECG,large,0.5,1.0,high,edge+cloud,2.010103672882307,0.9594999999999999,204.6916335738631,4.509749132203847
NoiseFitStress,ECG,large,1.0,0.25,low,edge,1.689235044326065,0.2525,64.40557622928695,3.7285287119485937
NoiseFitStress,ECG,large,1.0,0.25,low,edge+cloud,1.672301071412452,0.2525,65.63469812288288,5.066056058970606
NoiseFitStress,ECG,large,1.0,0.25,high,edge,1.8999108357012253,0.23987499999999998,63.344072450141624,3.637959153305806
NoiseFitStress,ECG,large,1.0,0.25,high,edge+cloud,1.8307879729248722,0.23987499999999998,64.29670684360292,5.103077834472766
NoiseFitStress,ECG,large,1.0,0.5,low,edge,1.4980425510319366,0.505,126.85552672300875,3.5643961332184806
NoiseFitStress,ECG,large,1.0,0.5,low,edge+cloud,1.4841783478714288,0.505,129.48507297134432,4.94679965360648
NoiseFitStress,ECG,large,1.0,0.5,high,edge,1.6732915538423396,0.47974999999999995,126.1519364221567,3.5385330127068153
NoiseFitStress,ECG,large,1.0,0.5,high,edge+cloud,1.7181098361262763,0.47974999999999995,132.10654646733232,4.921293136460729
NoiseFitStress,ECG,large,1.0,1.0,low,edge,1.2520033963318318,1.0,252.30686304660063,3.352722519315555
NoiseFitStress,ECG,large,1.0,1.0,low,edge+cloud,1.256864600161598,1.0,259.5693374888654,4.657014422554044
NoiseFitStress,ECG,large,1.0,1.0,high,edge,1.4842860291683824,0.9594999999999999,251.5946640759001,3.4113378762092452
NoiseFitStress,ECG,large,1.0,1.0,high,edge+cloud,1.4220120290147762,0.9594999999999999,259.38472528296836,4.916414229944862
NoiseFitStress,ECG,large,2.0,0.25,low,edge,1.170822385936844,0.2525,90.48532205943074,3.7113838072027074
NoiseFitStress,ECG,large,2.0,0.25,low,edge+cloud,1.114783553873669,0.2525,90.4613392409687,4.990336591052387
NoiseFitStress,ECG,large,2.0,0.25,high,edge,1.3541982386449885,0.23987499999999998,89.2046400290746,3.630327411419068
NoiseFitStress,ECG,large,2.0,0.25,high,edge+cloud,1.2736258181755684,0.23987499999999998,92.08921855096759,5.061266270246976
NoiseFitStress,ECG,large,2.0,0.5,low,edge,1.0357507527465297,0.505,179.90290462723235,3.529764841357492
NoiseFitStress,ECG,large,2.0,0.5,low,edge+cloud,1.0553426600983913,0.505,186.2150515089363,4.923672771592617
NoiseFitStress,ECG,large,2.0,0.5,high,edge,1.211957286101583,0.47974999999999995,177.58439076612444,3.5756459113333783
NoiseFitStress,ECG,large,2.0,0.5,high,edge+cloud,1.2112112554032568,0.47974999999999995,180.6781924438312,4.786767183484319
NoiseFitStress,ECG,large,2.0,1.0,low,edge,0.8923829049502819,1.0,359.8663117150656,3.394630109264609
NoiseFitStress,ECG,large,2.0,1.0,low,edge+cloud,0.8863292406062416,1.0,363.3752267333671,4.619459039235432
NoiseFitStress,ECG,large,2.0,1.0,high,edge,1.0262058249671469,0.9594999999999999,361.23513286590224,3.3264512371849633
NoiseFitStress,ECG,large,2.0,1.0,high,edge+cloud,0.996210644684761,0.9594999999999999,370.8654080356283,4.786857657808719
NoiseFitStress,EEG,tiny,0.5,0.25,low,edge,2.6693538472503623e-05,0.2525,38.67519752744532,4.203492129058203
NoiseFitStress,EEG,tiny,0.5,0.25,low,edge+cloud,2.4205586175493516e-05,0.2525,41.45606749030175,5.574502029754494
NoiseFitStress,EEG,tiny,0.5,0.25,high,edge,2.6622882131385293e-05,0.24745,38.572090335374284,4.07307258574124
NoiseFitStress,EEG,tiny,0.5,0.25,high,edge+cloud,2.5461271989403248e-05,0.24745,41.033377327973966,5.531435883554786
NoiseFitStress,EEG,tiny,0.5,0.5,low,edge,2.2587434874136636e-05,0.505,77.85458101450844,4.098945213453243
NoiseFitStress,EEG,tiny,0.5,0.5,low,edge+cloud,2.1570276853015975e-05,0.505,80.99169074926061,5.416256440228133
NoiseFitStress,EEG,tiny,0.5,0.5,high,edge,2.418573943545237e-05,0.4949,76.6904687541486,4.02128336796305
NoiseFitStress,EEG,tiny,0.5,0.5,high,edge+cloud,2.282840200068142e-05,0.4949,80.96804999825628,5.513202886592373
NoiseFitStress,EEG,tiny,0.5,1.0,low,edge,1.997852348297534e-05,1.0,153.54564189078363,3.8858913959867065
NoiseFitStress,EEG,tiny,0.5,1.0,low,edge+cloud,1.8802755534237692e-05,1.0,162.874937545661,5.270814606475492
NoiseFitStress,EEG,tiny,0.5,1.0,high,edge,2.134730990101226e-05,0.9898,154.883027838684,3.9062536099866554
NoiseFitStress,EEG,tiny,0.5,1.0,high,edge+cloud,2.021657510574711e-05,0.9898,166.66463649329563,5.103861935029848
NoiseFitStress,EEG,tiny,1.0,0.25,low,edge,1.835564593763078e-05,0.2525,54.59893191981412,4.092815722124103
